index,GSM1282761,GSM1282762,GSM1282763,GSM1282764,GSM1282765,GSM1282766,GSM1282767,GSM1282768,GSM1282769,GSM1282770,GSM1282771,GSM1282772,GSM1282773,GSM1282774,GSM1282775,GSM1282776,GSM1282777,GSM1282778
ACAN,469.6188471,692.5319076,1.454608673,538.9320292,777.5553899,338.8549764,474.4112907,273.8999494,379.6637896,980.8627728,154.2301079,447.4467335,599.5987135,1421.314463,314.0318909,437.3244434,95.79777059,213.2556635
ACAP1,310.6344334,2.200281744,194.6872204,6.327294665,359.1430997,309.3543009,284.123531,859.6045438,50.5824777,287.3674853,557.3649553,326.395989,409.5248255,3.200375244,300.7500522,182.5346403,259.7096026,407.1165653
ACAP3,633.3553386,361.253421,390.4075699,268.8303157,417.1056617,211.2539334,787.7315482,50.22033722,283.2244442,448.2952528,271.529309,943.5039008,382.4295728,152.6256726,339.2643755,349.3699882,208.472055,184.7162728
ACAT1,2353.093038,1716.836634,746.9332396,1424.960682,498.4094961,1309.177072,2257.339116,806.6508334,1342.365357,1070.404796,1137.738599,1823.992053,1245.610329,1771.286313,716.3170919,1111.930568,1068.168847,1124.435129
ACAT2,423.3943897,205.4314516,170.4815215,131.0965331,192.734607,202.7462503,336.8212036,76.04133957,264.6602762,229.9476542,255.4131515,279.7875874,145.2283343,389.4536995,130.3428753,161.0610762,410.1621099,193.7962268
ACBD3,1156.910243,624.7647051,1274.979228,93.18272186,1506.88203,64.450628,1123.331285,259.3250018,1233.768629,670.390454,1373.693764,830.7452234,596.2121768,200.9942191,1109.893454,1056.563347,2294.268413,1671.144429
ACBD4,106.7432652,20.5664189,40.4662111,11.13481737,8.32771328,76.70676902,57.12738772,53.30682814,16.02186434,80.95664006,118.9930888,107.9115556,36.60460308,26.29112914,22.61205008,7.963763938,114.3511394,84.94377178
ACBD5,326.1853463,582.2012672,206.4729877,207.312828,300.2396915,268.429923,93.71498694,738.1129369,100.2541286,367.3985212,154.3222476,342.4866952,237.3803953,237.3346658,265.0640673,53.69687184,166.792582,191.0120947
ACBD6,500.2929118,311.5268319,598.140241,167.8519986,1011.857391,159.7536618,433.9811691,417.7179722,434.6508396,735.78299,794.8641311,403.7584513,786.839544,307.8835839,869.5554957,436.0047097,1087.721502,1277.855282
ACBD7,1889.412703,2714.491463,1976.552147,4507.147995,1953.187111,5976.906856,2418.968592,4460.765159,1771.734489,2855.292025,1517.561758,2353.825632,2134.52968,5506.810816,2978.305188,2875.824049,1367.569097,1144.682781
ACCN1,2465.155521,2001.351151,1256.810517,3282.703573,1245.310193,3099.639166,447.6165924,3945.892405,1211.719486,2490.819303,191.7538403,1230.503888,2160.444009,2750.974721,1779.139053,1225.373493,546.2100002,931.9871502
ACCN2,1920.059514,1363.847624,1297.824855,1546.76856,1327.447374,911.8872396,639.5828278,500.9968064,1773.726627,1681.483788,1190.392121,1352.966009,822.522689,1052.434649,1446.639007,967.929002,921.3808372,796.7036772
ACCN3,228.7609606,447.7926735,223.6617551,351.3394743,538.8602285,458.6192215,384.527438,372.2390621,239.9575052,197.8949421,224.7752774,582.2012672,359.2593683,1060.104536,802.5858273,337.8457124,311.131415,239.0628318
ACCN4,65.0459316,300.7500522,115.9463841,103.3967911,176.3951081,14.25128291,50.69974681,244.5808606,118.0048644,118.3074282,78.3381189,280.6656322,100.1375831,330.9072871,197.6861185,184.5180367,103.5706135,105.8727955
ACCN5,127.6947503,9.796890112,33.59401564,251.7523568,11.08581794,220.7793203,57.97012695,266.5613295,91.30016899,79.42136011,21.18693527,161.9083398,86.30013068,273.2011803,169.5528976,232.4705278,1.377737477,27.06350861
ACD,170.4815215,144.6749642,340.8322616,6.29796971,377.7317985,8.529791219,421.8073035,128.3953526,133.1624832,290.9004246,249.2529451,245.5855109,301.1926252,291.7520025,229.2108038,84.1221435,329.3735885,427.7147361
ACE,248.140804,421.042105,296.1314625,712.5313989,195.1739806,417.9333202,309.6849331,819.8245609,328.2241959,325.4473803,32.08677558,288.2374649,343.1272729,980.2266901,546.2917425,613.9674384,157.4353489,362.6707894
ACE2,34.07973079,8.84537798,213.6705928,511.6116601,610.1277169,593.1996471,295.7068684,86.64761471,422.2762274,287.51725,286.1130108,2.60408652,418.7608426,260.9978015,106.151397,19.60679359,199.8010497,699.3538218
ACHE,119.260494,227.2768515,295.498916,270.6384125,459.7423043,1668.113248,1.758264142,1326.261739,1.307830226,7.186646124,6.710965723,6.516377417,228.5738109,107.4003241,743.6061287,2.078249858,84.38453533,37.32648181
ACIN1,1102.247499,986.9784596,1398.748797,714.7821264,997.8299038,1654.252115,1342.365357,867.247394,750.6593825,1329.847447,1107.86783,829.8049274,1213.944472,523.4538835,790.7833716,784.5002506,1108.928157,1245.610329
ACLY,10272.64221,10653.52894,9074.843643,8541.031727,10686.02702,8035.520379,9846.477838,9504.812171,9396.322532,10999.42107,9638.478171,9894.673393,9255.285018,9523.022574,10423.84759,10272.64221,10012.25591,10567.29019
ACMSD,40.00064719,236.9047132,26.47526819,22.83854972,61.21239881,193.9929198,105.3641684,33.42872958,68.51248876,63.04725476,71.19514252,249.3358331,73.62391069,222.4356001,185.2590654,217.5382663,108.6326498,94.53561607
ACN9,878.596026,520.8036315,851.305326,209.0945454,414.8633689,47.93545647,455.7863752,99.19767237,656.7660663,466.7293503,693.5782883,997.0590953,181.1084579,446.0248592,307.7725042,579.496259,843.7516896,435.9286803
ACO1,2540.409627,1708.761689,3122.687069,1533.688534,2855.292025,1014.906253,2413.6718,1932.233456,2546.714885,1520.47466,3024.433164,2549.586057,1808.531171,1743.348532,1912.954555,3229.822174,3157.707448,2913.744059
ACO2,1134.017064,615.5611631,594.1547257,929.1451679,870.6352986,801.2830799,1202.010232,1119.764579,905.7618076,1203.009092,875.4832665,882.4996084,651.2192563,531.6387172,1003.695154,796.8541029,841.570138,844.5142766
ACOT1,60.01668534,331.1577701,117.9767558,3.186374693,1.48630792,142.5641118,332.540693,1.847585487,64.58492108,2.758769034,136.3458244,560.767915,63.90613899,19.00310614,29.31421746,163.5030954,255.9799798,2.411100625
ACOT11,5268.366859,4882.851634,2775.076198,4686.562289,3193.179873,2618.673974,4315.720427,3982.319401,3790.866618,4263.650602,4174.173874,2182.735069,4999.592216,4199.723241,5935.220184,2404.399572,3312.570269,4369.355541
ACOT12,130.8254376,23.83725789,66.85588338,272.8996732,110.1750395,13.91853209,193.1442986,264.5179046,52.93034884,5.91570353,39.60855829,105.4826459,145.0088838,564.4473102,87.39980747,282.0483978,14.06905357,29.18428968
ACOT2,9.271406733,15.31957998,1.817017724,2.818831484,6.568184365,4.029409619,1.412691103,1.058785643,1.244278179,1.322923837,22.46835836,2.525349159,1.031378823,1.36860187,1.226801366,5.336628609,15.55718332,5.106703183
ACOT4,66.63596805,136.4424822,337.903146,299.3194188,297.1058495,148.7800716,133.3248957,282.2953199,386.9560049,218.5380616,271.8555967,145.7153672,146.9975902,42.15517227,229.7822934,25.16959629,250.1794671,224.3137161
ACOT6,52.93034884,136.4193791,10.96194138,52.3870939,2.248144066,250.4187101,21.01668705,127.0858089,59.69170957,1.169604524,1.371382272,50.55994975,5.807672659,35.69030351,4.066851889,94.75256544,1.748107007,28.40825349
ACOT7,4.93303261,115.6663039,105.7656111,1.59613077,72.49184627,66.85588338,1.257385789,1.387667484,1.376545876,4.333565735,23.65679295,11.06427586,5.521878181,19.53323262,15.82966665,2.024772139,2.402352279,1.970234361
ACOT8,228.148211,599.5987135,456.5352301,578.8719116,262.2108306,314.0950328,680.5466619,118.8513333,513.84573,486.8514698,293.6183619,398.2246735,396.7043318,935.8512305,733.4107952,271.3238996,302.623603,248.239767
ACOT9,322.2007792,778.2735129,366.7457979,581.8925511,723.2766638,230.5702524,587.791996,335.6510111,361.0537313,425.7452497,451.0315041,423.1538528,604.041488,175.8836749,598.0418014,483.9391271,563.4206905,554.2192657
ACOX1,89.58025105,136.3163089,11.67184328,4.283154374,47.87426428,49.8867273,130.3155444,2.113438645,3.473787432,59.97553672,147.5474669,65.37916223,34.09505995,14.62900666,51.37877758,3.384153683,75.92315906,101.8412969
ACOX2,1868.297782,364.7097621,930.7248869,91.74676547,1084.445483,590.9927779,756.4615424,813.8091233,953.3023095,679.1156436,577.6709572,884.9462878,509.91865,714.5165624,1641.173953,148.8016677,498.1479925,1458.837442
ACOX3,34.15392105,33.24907685,23.75527247,129.6697374,44.53938607,24.60379764,74.56513686,2.578593003,146.2736746,42.19800098,129.8978796,20.82511414,5.389652906,8.588673408,20.69583975,93.18272186,94.13446483,61.1054099
ACOXL,127.6166898,5.470579381,58.46837943,213.841623,225.9368974,721.1767093,46.83276099,147.6148161,15.20427126,27.23211087,31.0430819,8.068916469,188.335151,162.9799581,183.4254123,99.19767237,35.02675125,16.50539883
ACP1,2043.557673,1758.497166,1487.748364,1823.528037,1876.189187,1127.909866,1422.277714,1851.440377,1740.993504,2116.508563,1726.657748,1921.809224,1465.36265,1144.921166,2436.075958,1491.193567,1592.133487,1534.465955
ACP2,750.0846574,1119.9555,626.479097,654.9716458,454.5827528,1560.216846,712.7725879,662.8727625,864.6464243,1058.087277,694.0726995,509.91865,747.5621008,643.8052397,751.7429965,927.8667435,615.847168,509.9951063
ACP5,163.1786639,210.5059383,268.6469424,82.08077155,408.8055645,1.249044583,332.9517921,1.383298281,352.9504021,95.10657196,278.075288,112.3590048,51.59109122,37.89019341,150.444416,378.3550009,159.8935171,197.091149
ACP6,44.87981029,245.9449645,134.0685827,23.71737258,573.425937,31.88347145,251.7523568,208.3790558,363.6885992,51.8998228,541.2546471,301.4114735,378.1142223,49.01576594,309.7465792,165.9111769,795.7664535,1249.719472
ACPL2,1237.760036,335.9947543,854.3289306,668.7472773,790.4941132,1035.896171,327.9968073,704.5124463,706.0324187,1002.659821,534.1919317,856.9133191,413.419815,1133.340794,501.6414267,309.7465792,667.2197097,649.0364226
ACPP,73.71078326,3.745261099,7.314157884,1.312596629,102.7226722,88.44297651,2.78798637,204.0490744,65.44591016,8.026988529,4.887077119,116.4757947,164.5240785,169.9788147,48.87553555,1.263343793,34.09505995,115.2633401
ACPT,2004.589885,618.5688997,787.7315482,1039.47179,482.5025022,2704.102255,347.0192847,2758.432369,93.08520552,37.78014202,77.72689442,806.9736821,455.3522532,1773.726627,515.0082657,599.4827212,224.9969912,498.6576413
ACR,651.613889,1181.697141,825.8999033,1609.609109,583.0459368,1506.46883,721.7222205,1460.270895,105.3962187,459.909239,246.1244266,822.522689,549.0259924,1541.070549,518.3147706,632.5543377,490.2969428,503.5577445
ACRBP,260.8583909,225.6131216,502.1679573,1376.628681,472.2863901,1.365027068,57.2628914,1126.276544,273.3039225,450.121894,170.9553641,345.2788961,416.0332204,1135.548927,424.3293946,150.0806186,93.34866097,176.2290026
ACRC,429.0799326,593.0993477,423.0139342,439.8722647,913.7826946,183.5779272,361.7504465,211.451957,398.9199859,935.4928318,504.4699738,564.7349762,552.4242785,483.0363587,576.6694001,409.0910781,440.6741771,464.9817553
ACRV1,128.0725316,22.46835836,184.947073,119.9245071,140.0694279,583.932664,72.54074436,142.5641118,72.59205078,52.08836952,155.7179714,63.7731084,325.2189403,434.9219615,162.8770531,158.3104878,57.45475665,71.77005989
ACSBG1,84.98797509,374.5297398,284.2145259,609.3651633,232.4705278,244.6310734,256.2211839,47.76496462,293.3599925,322.3190506,117.7771123,138.4050843,429.0799326,471.2075174,267.4224562,345.2007375,248.558248,190.9299553
ACSBG2,116.0564185,202.103346,204.1313124,397.9068985,90.48751069,173.3504306,138.9235138,193.8739245,261.4206969,23.32458412,60.58439797,179.948741,129.2642353,371.5467886,159.6161746,79.6959325,45.66793321,48.36067682
ACSF3,136.0819067,363.7375467,115.6124492,193.2986997,1.38210668,1.806181422,65.79841648,14.12984622,186.7094603,162.8442806,14.90698182,1.108038479,46.54821608,41.86938615,35.0978396,316.9459059,118.6163034,221.0518899
ACSL1,35.80873731,17.67329279,26.65202819,18.26462564,87.61194989,24.24288871,55.00682288,8.909536558,36.19501649,105.1181563,105.2859843,52.88924277,2.678718457,1.473454103,5.145684747,5.145684747,44.82356099,64.60434817
ACSL3,654.5166722,660.3197732,557.5742831,369.4682689,557.1937566,292.3063205,644.1750252,1700.819518,736.1824921,219.8411921,589.8013554,875.6734909,679.2364693,661.9273345,728.177743,548.1355346,922.8178158,1061.600097
ACSL4,324.9942587,704.1481025,472.8610003,1005.855781,1022.625172,1015.939894,819.0452962,414.318221,589.5025977,1232.838695,645.94262,750.6593825,463.4331561,891.0393038,419.4501089,736.4917269,431.8606061,720.9461704
ACSL5,710.0541735,593.6123666,40.12380322,282.1860277,410.3299687,412.0351154,737.4198583,549.2131994,635.8793196,362.6121975,284.6827645,386.9560049,381.0156616,342.9968571,504.7484829,391.7608155,318.4029046,629.0137551
ACSL6,1.130678896,10.84290845,1.907367899,1.24507258,9.109261637,57.37294787,2.2243886,83.30628744,1.139417302,1.159277317,3.2554856,5.997123455,1.178342931,6.43744884,9.743486291,2.331569085,1.770080662,1.181123333
ACSM1,18.55110035,1.021051615,25.52244353,38.76730779,2.228061603,141.9290731,3.134772165,25.12947163,8.13335209,87.12501563,4.642267804,9.574069148,1.473936021,3.899494999,1.248647382,7.915701475,1.063552047,5.970461286
ACSM2B,103.3424086,256.4683324,128.3412979,343.3156876,185.4835267,583.0459368,30.12896583,707.3914433,113.6992746,79.05886859,4.219963567,18.58010946,296.4562905,295.9544364,95.6603623,214.9199606,4.596006158,95.9604833
ACSM3,2263.00144,270.2983676,569.4472514,1150.321494,223.1356186,926.5224267,907.4783495,475.3067381,1531.742465,440.5873644,1037.281621,632.0563932,417.8657116,380.5929933,415.8167682,346.4292265,753.1499065,639.6940994
ACSM5,97.16848563,101.7160151,203.1324669,275.757694,37.83514757,707.7510135,55.31802529,267.3114404,60.2829979,140.2363431,44.14618871,121.871662,252.7570793,140.773056,195.0554298,56.78336611,114.2629872,97.79426817
ACSS1,981.9790271,73.97979681,1019.708894,1182.229994,2066.539451,609.5936161,435.9286803,183.0433149,1381.106947,1902.725495,1270.228151,283.3866686,1427.096236,1108.207259,2092.002448,967.0415679,1268.905909,1358.041247
ACSS2,8264.847421,9179.496616,7693.844454,10215.40117,7707.671095,8952.632254,9778.796879,8409.806477,8082.874532,8853.91231,7531.930375,8323.119504,8525.789602,10599.80194,9458.309074,11117.91194,7314.854054,7089.512471
ACSS3,3.829763694,1.298694619,1.152127712,5.67894898,3.007799333,2.019409975,5.215484112,1.315377031,1.202174948,1.197805745,1.174768128,1.046472434,1.028995621,1.499977069,1.382901081,2.235977835,2.596332618,1.482828861
ACTA1,170.5525498,1.847585487,238.0972815,178.6100175,1.20455815,296.1314625,218.4223386,736.0256845,92.40824994,4.796712998,97.35665139,2.045334683,156.3476153,58.22268108,168.6306614,1.016285212,31.50497001,142.0498381
ACTA2,8736.603213,3540.488162,12525.9255,4875.105275,8236.962074,5614.959798,9288.992977,10623.71845,10478.94166,9523.022574,11248.61573,9619.672768,12122.71794,9322.673171,12468.95896,12772.44406,12408.4676,12237.88842
ACTB,4124.792126,4929.402516,4503.913692,4651.984628,4124.792126,4902.746249,3603.250386,3685.840724,3566.990864,4105.614006,4669.017759,4544.956509,4388.604113,4286.885821,3982.319401,4503.913692,3903.617848,4018.135314
ACTC1,89.97499839,73.35958716,1.415074304,45.34085173,1.227198567,256.4683324,24.00135709,64.56534538,1.933091744,81.8439872,1.369396271,137.2030527,57.41614879,26.08551393,71.38321683,61.68451489,70.16858365,127.9512541
ACTG1,9872.742504,9752.461629,7952.383088,9943.389907,10423.84759,10064.49346,8754.156185,8070.654407,8705.985032,9894.673393,10653.52894,6785.377757,7807.884366,6000.184224,10623.71845,8541.031727,7889.069532,10890.78467
ACTG2,7144.223029,4168.782463,4867.243099,5542.087556,4730.285252,7693.844454,4334.096953,6442.722991,5281.872121,5213.185532,4963.929995,6228.01251,6785.377757,5651.429821,6716.143745,5709.953736,7098.361946,5291.42597
ACTL6A,6723.325489,8264.847421,4590.158934,5144.394275,4755.908207,5017.677581,6214.047556,7693.844454,6928.340482,8007.87256,5057.942568,6615.415034,5291.42597,6828.946685,5748.720157,7207.296509,5641.620789,5135.957581
ACTL6B,247.9583682,1446.956256,375.6424471,692.2180242,427.426435,384.1825742,256.0391967,1536.803642,655.488214,169.7720103,1.309419027,24.46291117,933.6657705,1819.580165,983.7826252,457.2608722,253.0749493,352.1172569
ACTL7A,77.18627854,8.973446524,105.6814492,90.46155487,84.34269591,341.0925974,39.84648932,191.9411875,3.498271012,44.30043863,9.220532959,1.73019863,112.6659328,202.6701053,45.17103437,1.166426922,1.291545014,28.44183217
ACTL7B,210.0823923,57.33302612,12.00854072,16.98908006,79.05886859,17.97015566,79.16129605,309.8481325,39.58831616,58.03859361,104.79356,63.26297565,9.115516539,8.932289417,9.027030021,190.5715415,95.19231304,102.2725179
ACTL8,57.17889836,31.45513369,16.82707804,71.75167682,48.97116837,31.38915796,4.963785765,55.18285407,11.17283257,45.0629846,12.87167474,1.358671863,60.93689736,33.82325308,56.66067015,2.953250995,79.33560765,15.10067941
ACTN1,27529.77795,27529.77795,27529.77795,27529.77795,27529.77795,27529.77795,27529.77795,27529.77795,27529.77795,27529.77795,27529.77795,27529.77795,27529.77795,27529.77795,27529.77795,27529.77795,27529.77795,27529.77795
ACTN2,346.1439154,173.0139963,106.3197028,88.53095092,169.122586,187.8488211,200.6191331,344.9821462,265.8672799,126.5712835,172.1978346,187.234914,210.9145368,208.7028232,414.2337332,135.5403355,187.9946319,166.0798422
ACTN3,29.23088378,9.158781326,191.5632418,553.6863281,304.0950741,523.6989676,279.7264649,788.5452192,228.9709119,389.9043111,16.98908006,210.8350127,290.9004246,608.9284646,1.229581768,173.3087651,172.1978346,128.6278825
ACTN4,11517.40285,12647.61798,11647.75307,9872.742504,13839.09864,6778.066774,13923.36909,11685.77309,11984.28369,12237.88842,11685.77309,10599.80194,13225.47987,12190.56963,13146.18981,11394.28991,13059.15369,13733.23016
ACTR10,329.9457856,366.3413602,315.0102343,148.6160772,259.8940731,210.5830194,373.1988342,144.5427256,333.7115606,293.0402034,337.1738677,368.8338801,139.7216833,149.3919253,231.0828751,373.000432,348.8815041,311.7638246
ACTR1A,3515.71401,4926.176318,3583.548658,3903.617848,3085.098919,4527.314902,3774.659273,3309.293342,3056.289542,2966.829299,3054.636315,4537.442289,3816.817466,4555.487125,3157.707448,3741.727022,3218.114657,3159.502205
