index,GSM1648114,GSM1648115,GSM1648116,GSM1648117,GSM1648118,GSM1648119,GSM1648120,GSM1648121,GSM1648122,GSM1648123,GSM1648124
EDEM1,9.681,9.4793,9.5715,9.6106,10.3622,9.8084,9.9004,9.0922,9.9048,9.3729,9.5161
EDEM2,10.6075,10.7812,10.6021,11.1258,11.3695,10.698,9.9312,10.0747,10.9035,10.2605,11.2878
EDEM3,26.6913,26.3845,26.761000000000003,27.7786,27.4431,27.0563,26.804299999999998,27.0412,26.797800000000002,27.5581,26.7372
EDF1,22.4067,21.2941,20.987000000000002,21.8631,21.713099999999997,20.813200000000002,21.0545,21.1952,21.6102,21.5665,21.5818
EDG1,8.8891,8.191,10.0436,9.3841,8.8815,9.1528,9.5833,10.0524,8.6971,8.7716,8.1764
EDG4,9.5901,10.422,10.2946,10.8269,11.1295,10.8413,9.8722,10.8572,10.96,11.0814,10.8515
EDG7,6.5434,6.0732,6.5131,6.3368,6.297,5.933,6.2353,6.389,6.037,6.2838,6.166
EDIL3,7.9041,8.2648,10.0101,6.9223,8.6798,8.9348,8.855,9.6909,7.6981,8.7594,9.9691
EDN1,8.18,10.4039,11.1819,9.9466,8.6098,11.6819,10.7798,11.6002,9.511,11.2453,11.1303
EDN2,6.5333,6.4039,7.0946,6.5489,6.4301,6.1091,6.3225,7.2665,6.1414,6.5335,9.0741
EDN3,12.900400000000001,12.3719,13.0476,17.682000000000002,12.901,12.325,13.3787,13.1355,12.608699999999999,14.085,12.2328
EDNRA,12.0357,11.8226,12.2457,12.2749,12.2549,12.8298,12.1944,13.045,11.9307,12.4071,11.6576
EDNRB,28.6551,30.582900000000002,36.425,33.5475,30.124000000000002,36.5129,32.4391,36.522,31.519,28.7759,27.2776
EEA1,9.355,10.3166,10.2527,9.1309,9.6857,10.2692,11.4308,9.2135,9.9331,9.2354,10.2606
EED,24.4852,23.979100000000003,25.2664,22.310299999999998,27.0438,24.490099999999998,25.3003,23.7161,26.2531,24.662399999999998,23.595799999999997
EEF1A1,37.361,36.5254,35.313900000000004,36.5539,36.3029,36.1122,36.5729,34.896100000000004,35.889,36.1108,35.8468
EEF1A2,13.5828,10.0575,8.6555,12.9946,7.5973,9.9208,8.2472,7.8976,9.7354,13.3087,13.0124
EEF1AL7,7.2374,6.729,7.2743,6.8929,8.3225,7.1738,8.4941,6.7987,7.1318,6.8029,6.5345
EEF1B2,42.3059,41.212,42.1307,41.9927,42.786,41.6755,42.6777,39.6458,42.0763,40.368,43.1488
EEF1D,17.7381,17.5392,17.2482,18.0159,16.9895,17.9433,16.662399999999998,19.0229,18.1044,17.3793,18.3976
EEF1E1,20.8965,20.416400000000003,18.6189,19.162799999999997,20.1819,19.022199999999998,20.621000000000002,15.7376,19.047600000000003,17.730800000000002,17.6502
EEF1G,13.7033,13.5606,13.3924,13.4227,13.228,13.1942,13.3089,13.6401,12.9189,13.3064,13.857
EEF2,12.4737,11.866,12.0343,12.2834,12.314,11.945,12.1177,12.1041,11.9374,12.1806,12.2771
EEF2K,10.5021,9.3449,9.3232,9.6249,10.1083,9.479,9.0537,9.0567,9.8415,8.8487,9.7691
EEFSEC,8.964,9.2801,9.6406,8.9562,9.657,9.7955,8.8103,9.4832,9.7078,9.1332,8.9534
EEPD1,6.4923,6.6666,6.7283,6.3976,7.589,6.6389,8.6812,7.4859,6.1796,6.8887,6.6846
EFCAB1,6.5331,6.3264,6.1988,6.5223,6.3898,6.2287,6.4271,6.6138,6.1578,6.3546,6.2761
EFCAB2,9.754,9.9684,9.2727,9.2821,9.9793,9.4978,9.8527,9.0692,8.6937,8.8798,8.8593
EFCAB3,7.9313,7.8338,9.3308,8.9504,7.0627,9.344,9.2649,9.6148,6.902,9.4282,8.0419
EFCAB4A,11.0034,12.5127,11.4134,11.1768,12.2951,11.8999,11.5489,10.8271,11.5145,10.2688,9.6306
EFCAB4B,6.6194,6.3136,6.2935,6.8023,6.3384,6.356,6.5053,6.5299,6.4532,6.4947,6.5738
EFCAB5,20.427799999999998,18.8378,19.7696,20.8768,19.0332,19.7444,19.7949,22.4079,19.5322,20.5473,19.2988
EFCAB6,23.7492,24.2776,19.6751,20.8513,21.919,21.8415,21.4514,23.6172,21.604100000000003,22.0438,20.4114
EFCAB7,16.659,15.452300000000001,15.5276,14.956900000000001,16.4003,16.3749,16.1556,15.5729,15.906400000000001,15.3023,14.4683
EFCBP1,6.403,6.3358,6.4069,6.459,6.2235,6.4667,6.19,6.7085,6.317,6.5769,7.2793
EFEMP1,30.4559,34.5389,35.6245,36.7358,33.0807,35.0201,32.471199999999996,30.5571,30.933,35.7247,37.5384
EFEMP2,12.0312,12.369,11.8652,10.8483,11.5252,12.3611,10.6045,11.9172,11.3793,12.1872,12.5706
EFHA1,9.3149,9.2179,9.7708,8.2021,10.5634,9.7669,9.5572,7.6923,9.1836,8.6925,9.851
EFHA2,13.8962,12.9042,13.4963,13.801400000000001,12.9939,13.669599999999999,13.698699999999999,14.135200000000001,13.2774,13.1762,14.5351
EFHB,13.2271,13.4784,12.567900000000002,12.8091,14.9317,12.1692,13.926300000000001,13.825299999999999,13.1954,13.0024,14.1333
EFHC1,7.9353,8.7922,8.9248,7.1787,7.9719,8.5976,8.7165,8.9839,7.2349,8.0909,8.2524
EFHC2,6.5231,10.6388,9.4129,10.0934,7.568,8.9514,9.0045,6.8531,8.5061,8.2108,6.6604
EFHD1,9.5079,9.0616,10.6065,10.8681,8.4807,11.064,9.7138,10.6513,9.6767,8.0735,8.8163
EFHD2,13.3121,13.2102,12.841,13.2569,13.6638,13.0477,13.4517,12.9453,13.4602,13.5715,13.0311
EFNA1,20.856,21.2529,21.6701,23.0206,18.4277,20.0931,19.8307,22.4849,19.7375,19.1003,20.481
EFNA2,6.5543,6.0281,6.2738,8.8121,6.2527,6.2573,6.3299,7.6106,6.0261,6.3786,6.5734
EFNA3,6.5989,7.0034,7.5173,8.1273,6.3611,7.8479,7.1194,7.7194,7.2435,6.4474,7.5928
EFNA4,14.837,14.2391,14.789000000000001,16.8661,13.834800000000001,13.758700000000001,14.3047,14.4064,13.969100000000001,13.459,14.2683
EFNA5,7.0383,11.1363,10.7813,11.9224,9.9818,10.784,11.2899,10.2848,10.5063,10.6723,9.4532
EFNB1,10.566,11.1353,11.0809,12.0858,10.3351,10.8475,9.9768,11.5542,10.0558,10.402,12.3403
EFNB2,8.9394,9.0178,10.9626,10.2246,9.6332,9.6104,10.2036,10.0859,9.0134,9.4806,10.9728
EFNB3,6.5071,6.0431,8.0761,7.4688,7.1576,7.3057,7.4772,6.8417,6.0959,7.0435,7.5683
EFR3A,11.1304,11.8891,11.3114,10.8908,12.2566,11.641,11.7182,10.0839,12.1161,11.1956,11.2711
EFR3B,6.8981,6.3106,6.5534,6.5553,6.3389,6.4383,6.6137,6.5889,6.3154,6.4566,6.6586
EFS,15.0058,18.4199,18.5072,15.4747,14.8842,20.2987,13.892700000000001,18.725900000000003,19.0033,18.801000000000002,15.6213
EFTUD1,27.035800000000002,27.5489,25.3812,28.389200000000002,26.203400000000002,27.683100000000003,28.5186,27.5013,28.132600000000004,26.7748,28.585099999999997
EFTUD2,10.4266,10.4263,10.1236,10.0553,10.4459,10.112,10.4444,10.5235,10.2591,10.4166,10.5453
EGF,6.5355,7.1291,6.108,6.5219,6.6197,6.1257,6.9259,7.3781,6.3711,6.9453,6.2166
EGFL6,14.9361,20.982599999999998,14.0779,15.2811,19.207900000000002,17.0663,14.938600000000001,15.369200000000001,18.0434,21.285400000000003,15.115400000000001
EGFL7,15.2014,15.9975,18.7532,18.362699999999997,13.9053,18.1171,15.100100000000001,21.6382,15.1607,17.220399999999998,13.6786
EGFL8,6.5274,6.0932,6.3468,6.2806,6.52,6.122,6.4425,6.6339,6.0956,6.391,6.2171
EGFLAM,32.8426,37.867799999999995,38.5609,37.3861,34.875,38.9473,38.3375,41.1986,30.008000000000003,34.5692,29.0804
EGFR,35.0112,37.6119,39.3055,37.1332,35.1326,38.5576,39.9934,37.150999999999996,32.4852,35.951100000000004,39.278099999999995
EGLN1,10.6053,10.8306,9.5225,11.1652,9.9391,10.5028,9.9833,11.1224,10.269,10.4327,10.7596
EGLN2,27.0561,25.4122,25.133899999999997,26.2374,25.9963,26.383,25.7558,27.5442,26.6704,26.2926,26.1401
EGLN3,11.4171,12.4512,11.8601,12.7413,10.0195,12.4613,12.4323,11.6859,11.5181,11.5022,12.6331
EGOT,9.2026,7.6894,6.8137,6.8962,6.7654,7.8934,6.7684,8.9694,6.7145,7.234,8.095
EGR1,10.9404,11.9646,12.0504,12.772,12.0086,12.5463,11.5073,13.5475,10.2995,12.9407,12.1905
EGR2,6.6965,6.5943,6.4611,6.9946,6.5555,6.3596,6.5997,6.5511,6.6033,6.3837,6.4637
EGR3,15.6297,15.700800000000001,16.2808,16.7425,18.716,17.5255,14.4471,22.799500000000002,15.4422,19.3465,17.586
EGR4,6.5471,6.3988,6.2275,6.4948,6.7588,5.9948,6.4928,6.5884,6.067,6.426,6.2475
EHBP1,9.0059,9.8271,9.1103,9.5906,8.9738,9.2674,9.3054,9.164,7.9269,8.6374,9.1753
EHBP1L1,8.3782,9.2281,8.4735,9.3313,10.0422,9.0944,8.7202,10.1015,9.7432,9.7284,9.4134
EHD1,12.3731,12.4775,12.0579,12.5627,12.7243,11.9725,11.6557,12.3508,12.396,12.4519,13.0314
EHD2,7.8959,8.4177,9.3653,8.399,8.5019,9.769,8.2888,9.1577,8.4882,8.6458,9.8324
EHD3,6.7643,6.1759,6.6072,6.3006,6.2122,6.2336,6.3736,6.597,6.244,6.3188,6.3165
EHD4,7.2661,6.7215,7.5233,6.5566,7.0076,6.9586,7.7191,6.5326,6.969,7.469,6.8067
EHF,6.4627,6.4986,6.5188,7.3098,6.166,6.0999,7.0722,6.465,6.5251,6.2526,6.2802
EHHADH,10.5592,11.1328,9.1994,10.691,9.1176,9.7509,9.9463,10.4457,8.4719,8.2694,8.099
EHMT1,9.2731,9.0065,9.0229,10.0408,9.0301,8.7685,9.1021,10.1282,9.5061,9.4609,9.7916
EHMT2,17.5253,17.1631,17.0545,17.839199999999998,16.921,17.1292,17.342100000000002,17.0796,16.8797,17.4207,17.3931
EI24,18.227800000000002,17.951900000000002,18.4878,16.9229,18.1438,17.9035,18.4724,16.5552,17.3248,16.8214,18.264
EID1,7.0247,7.4573,7.8627,6.6494,8.0174,7.8963,6.5159,7.9237,7.3096,7.0988,7.3952
EID2,8.4774,9.6528,8.6134,8.4869,9.0507,8.4838,8.2341,7.4241,8.378,8.6717,8.3789
EID2B,17.4919,17.2002,16.674300000000002,16.676099999999998,16.907600000000002,15.826600000000001,16.1643,18.412,15.8601,17.134999999999998,16.885199999999998
EID3,8.0985,7.9669,7.1276,7.3087,7.428,7.4879,7.642,8.2395,7.6211,7.496,7.5479
EIF1,10.7467,11.0294,11.3099,10.7548,11.1228,10.8294,10.6699,11.4153,10.8149,10.8172,11.0623
EIF1AD,8.6636,8.8148,9.4923,8.625,9.4638,9.2469,9.8873,8.4414,9.2156,8.5083,9.0887
EIF1AX,26.6755,24.2156,26.196399999999997,26.0319,25.743299999999998,25.463,28.0193,24.1826,25.3476,25.1856,26.215600000000002
EIF1AY,13.252600000000001,16.9161,12.746500000000001,15.1354,18.0379,16.916800000000002,12.9194,15.136399999999998,16.4762,15.6338,12.8018
EIF1B,9.1317,8.5722,8.7431,7.6262,9.2385,9.0953,9.0765,7.999,8.9703,8.6454,9.155
EIF2A,12.4864,12.6473,12.5269,12.6487,12.5607,12.4589,12.7305,12.6191,12.3387,12.5631,12.5955
EIF2AK1,20.3161,20.2918,18.6378,19.3442,19.8458,18.644000000000002,19.7881,18.883699999999997,19.154400000000003,19.0115,19.6072
EIF2AK2,13.4772,12.9383,12.628,13.2934,13.0152,12.7197,13.139,12.5566,13.0523,13.1584,12.9889
EIF2AK3,7.3103,7.2776,7.6629,7.9218,7.994,7.5604,8.4854,7.5972,7.3474,6.9027,7.2633
EIF2AK4,12.623,12.2373,11.8825,12.1642,12.2004,11.948,11.5971,12.9143,12.0891,12.5771,12.0749
EIF2B1,11.3523,11.8264,11.6066,11.7227,11.2813,11.6412,11.6744,12.1287,11.5494,11.7419,11.8746
EIF2B2,11.0686,10.0808,11.8473,10.6088,11.2727,11.2674,11.0502,11.7351,10.7749,9.8817,10.9813
EIF2B3,8.5734,8.284,8.4447,8.1546,8.9832,8.5847,7.9314,8.8009,8.865,8.4945,8.1426
EIF2B4,25.3766,25.7954,27.9737,25.5716,29.6289,27.6449,25.081400000000002,25.9666,26.8403,27.6949,26.7498
EIF2B5,10.2868,10.5779,9.615,9.8184,10.8432,10.3319,9.2715,10.6344,10.4926,10.6536,10.5812
EIF2C1,7.6484,8.0244,7.9586,8.06,8.8465,8.4374,8.4386,7.861,7.8244,7.5606,7.9521
EIF2C2,12.4143,12.4463,11.9622,12.4991,12.3238,12.0528,12.0282,12.3197,12.2941,12.5191,12.6362
EIF2C3,17.7603,18.377299999999998,18.0732,18.8847,18.9557,18.2436,19.1801,17.344,17.7436,18.9774,17.7896
EIF2C4,11.1138,10.0825,9.452,10.4644,9.4737,10.1019,10.5565,11.0532,10.4608,10.7628,10.0245
EIF2S1,9.7793,9.0098,8.6637,8.1797,9.4968,9.4243,8.8828,9.0324,9.443,9.2889,9.5392
EIF2S2,7.7322,8.648,7.7303,8.6448,7.5806,6.9909,7.4812,7.6527,8.2102,7.4569,8.2624
EIF2S3,10.041,9.905,10.3136,11.0218,10.9129,10.0912,11.2459,10.1295,10.2836,10.17,10.6463
EIF3A,13.3847,12.8316,12.7225,13.2352,12.9689,12.6716,13.1169,13.2574,12.874,13.202,12.9196
EIF3B,30.924,31.657600000000002,32.8251,33.4814,32.143,30.787100000000002,29.3827,34.2339,31.6929,31.4614,33.5358
EIF3C,12.0787,11.3028,10.1642,11.2455,10.4585,11.2257,10.9001,11.2861,10.6662,11.3997,11.7897
EIF3CL,6.814,6.5036,6.1927,6.4174,6.2737,6.9241,6.4112,7.6002,6.0888,6.3024,6.6923
EIF3D,12.3327,12.2501,11.9785,12.4057,12.6396,12.2579,12.27,12.2493,12.177,12.3772,12.1867
EIF3E,13.2485,12.9136,12.8771,13.1698,12.8408,12.7138,13.1785,13.1858,12.7508,13.2935,13.0217
EIF3F,10.9676,10.6277,10.9702,10.942,10.6684,10.5832,10.9529,10.4124,10.5389,10.2616,11.5864
EIF3G,11.0472,11.1275,11.187,10.6309,11.2862,10.9867,10.5477,10.4298,10.7303,11.0014,11.192
EIF3H,12.4425,12.307,12.1901,12.1803,12.3182,12.2329,12.2596,12.1117,12.1148,12.2082,12.7303
EIF3I,10.4683,11.0607,11.3223,11.3936,11.4468,11.1011,11.1784,9.2046,10.9701,10.2875,10.983
EIF3J,10.4073,10.494,10.067,9.8764,10.6146,9.9513,10.7536,9.0551,10.0338,10.1401,10.3077
EIF3K,12.2957,12.5672,11.8055,11.9929,12.3418,11.8275,11.8152,12.0881,11.8121,11.7329,11.9318
EIF3L,24.2926,23.5075,23.5661,23.84,24.4349,23.494500000000002,24.129199999999997,23.055799999999998,23.267400000000002,23.595599999999997,23.9435
EIF3M,20.5285,21.2731,21.2776,20.827199999999998,21.601100000000002,20.8527,21.3823,19.9287,20.4359,20.2712,21.6082
EIF4A1,21.305500000000002,20.2269,20.7738,21.2731,20.6433,20.5459,21.3194,21.7012,20.6135,20.9057,21.0259
EIF4A2,12.8744,12.6078,12.462,12.7344,12.516,12.295,12.8118,11.9861,12.3662,12.7005,12.6147
EIF4A3,11.3301,11.2144,11.4392,11.2589,12.0471,11.5553,12.0514,10.5643,11.2278,11.2184,11.5004
EIF4B,12.5965,12.6089,12.6032,12.2568,12.2999,12.2283,12.8126,12.222,12.2705,12.2833,12.5235
EIF4E,39.1745,35.5158,36.2976,37.9794,39.0909,35.8523,39.135999999999996,39.0782,37.848,37.6352,36.701
EIF4E2,12.2429,11.6754,11.8764,12.5331,11.6842,11.7819,12.2051,12.1846,11.9999,12.229,12.5513
EIF4E3,19.431199999999997,20.077399999999997,18.961100000000002,20.022599999999997,20.1089,20.405700000000003,19.9361,16.6015,19.6724,18.8857,18.1828
EIF4EBP1,8.1737,8.695,8.5664,9.6587,8.0949,7.9549,8.307,9.0598,8.4669,7.9377,9.5194
EIF4EBP2,12.3712,12.068,11.957,12.2312,11.6916,11.9005,12.0503,12.1336,11.9305,12.0362,12.0347
EIF4EBP3,6.5673,6.2724,6.2685,6.373,6.2711,6.1291,6.4038,6.4552,6.1955,6.4374,6.1985
EIF4ENIF1,8.8383,8.0221,7.7704,7.5919,8.125,8.0679,7.4367,7.7086,8.5966,7.5806,8.2167
EIF4G1,39.2834,40.8198,39.2786,40.669399999999996,38.909099999999995,40.4732,39.5278,43.3693,39.998599999999996,40.4266,40.694
EIF4G2,33.5968,32.9518,34.0611,32.3737,34.2652,33.056799999999996,35.3307,31.4078,32.707300000000004,32.5462,34.6558
EIF4G3,9.8751,9.8396,10.1148,9.8726,10.1672,10.1448,9.8748,10.2962,9.5701,10.1902,9.9396
EIF4H,21.2046,21.856299999999997,22.6768,22.8489,21.5544,22.1792,22.4407,21.2513,21.5856,21.3784,22.124299999999998
EIF5,33.4457,32.184799999999996,34.0791,32.097,33.3391,32.3601,32.9955,36.681,33.2696,33.340500000000006,32.4793
EIF5A,10.9717,10.7628,10.4869,11.4793,10.8272,10.5275,10.9919,11.1827,11.1479,10.8033,10.6098
EIF5A2,18.093,17.3176,16.3442,16.708,17.3929,17.6212,17.0716,16.3548,17.371299999999998,17.1955,17.3343
EIF5B,11.1057,11.0144,10.4123,10.8863,11.5832,10.9614,11.2028,9.5748,10.5767,10.2854,10.5401
EIF6,17.5083,17.556800000000003,17.4734,18.349,17.4464,17.5466,16.9769,18.981,17.3714,17.418799999999997,17.8188
ELA1,6.8882,6.5376,6.1486,6.4122,6.4693,5.8947,6.2776,6.2915,7.2631,6.7264,6.4987
ELA2A,6.8511,6.4209,6.2213,6.4004,6.1981,6.4057,6.4678,6.6713,6.2373,6.3511,6.2516
ELA3A,6.4495,6.1585,6.1821,6.3711,6.0619,6.0024,6.3941,6.4333,6.2789,6.3104,6.2169
ELAC1,9.505,8.8567,8.1791,7.6067,8.407,7.8533,8.6771,7.7079,8.2252,8.4145,8.5981
ELAC2,9.6926,9.4694,9.8781,9.7118,9.3564,9.197,10.5521,9.5513,9.4792,9.6266,9.554
ELANE,7.4174,10.2348,8.25,10.721,7.4556,7.7816,8.0105,7.6302,7.9912,11.0738,9.9656
ELAVL1,10.0254,8.5122,8.2581,8.7143,8.8666,8.6738,8.2963,7.6003,7.997,8.3166,9.1836
ELAVL2,6.3483,5.986,6.1528,6.44,6.8676,6.0845,6.2943,6.4437,6.7487,6.1409,6.3142
ELAVL3,13.392700000000001,12.4194,12.406600000000001,12.9568,12.679300000000001,12.0875,13.0624,12.9759,12.4351,12.6841,12.711400000000001
ELAVL4,6.4344,6.2295,6.1176,6.4025,6.5932,6.0376,6.3385,6.5018,6.0339,6.3288,6.253
ELF1,11.6094,11.4485,11.8983,11.6598,11.9501,11.3459,12.2709,11.181,11.6546,11.6617,11.4713
ELF2,26.665100000000002,28.095599999999997,28.1203,28.2211,27.682000000000002,27.7491,26.9946,25.976499999999998,28.2663,29.4483,26.663
ELF3,9.7066,10.6899,8.9552,10.037,11.0624,9.8632,6.5138,10.4256,9.0597,9.6753,10.0837
ELF4,10.0786,10.0946,10.6102,11.1232,11.0185,10.457,10.8798,10.3487,10.9968,10.5431,10.9263
ELF5,12.919699999999999,12.099499999999999,12.3402,12.7334,12.29,12.2629,12.7902,13.1303,12.268799999999999,12.6436,12.5185
ELFN1,6.91,6.0486,6.8994,6.4281,6.4006,6.4176,6.6336,6.5313,6.22,6.366,6.3277
ELFN2,8.47,8.0042,6.2065,6.2723,7.9319,8.086,7.5314,9.7077,8.0226,6.4615,7.9298
ELK1,9.3138,9.2474,10.0328,11.4859,10.6238,10.2257,10.2705,8.7379,9.8955,9.1432,9.5134
ELK3,7.5398,9.409,10.863,9.4605,10.1969,10.0879,9.7537,9.7957,9.2963,9.8449,9.7172
ELK4,41.4609,41.9404,42.4381,44.1951,43.2799,42.5332,44.812200000000004,42.549499999999995,44.7044,43.1849,40.3319
ELL,9.37,9.8869,10.1742,10.0055,10.9852,10.4326,10.9808,9.4636,10.2964,10.6995,9.9136
ELL2,10.3266,10.9168,11.3349,12.1576,11.6568,11.1407,12.4771,10.8257,10.9199,11.7155,10.445
ELL3,6.8517,6.5792,6.9432,7.2385,7.1664,6.1517,6.4155,6.5025,6.516,6.8489,6.2206
ELMO1,35.465,36.5459,42.7117,41.8335,40.6455,38.491,40.2707,40.0999,40.1614,40.3114,36.4135
ELMO2,26.7969,27.927599999999998,27.4131,27.2198,27.0536,28.392699999999998,27.2083,26.468,29.9404,26.8881,26.6173
ELMO3,7.0559,9.1622,7.9904,9.6249,7.0726,8.2663,8.6002,9.0972,8.1497,7.9767,7.7174
ELMOD1,6.477,6.3547,6.2985,6.6006,6.3965,6.3976,6.5617,6.7809,6.2424,6.526,6.3659
ELMOD2,8.951,8.7522,7.8333,7.6418,9.3092,7.7256,9.1375,7.3788,8.1781,7.5317,7.9593
ELMOD3,8.4348,7.3269,7.5313,8.0325,7.2583,7.7584,7.4371,8.5897,7.4285,8.1761,7.54
ELN,15.9525,18.1754,19.2745,20.1605,15.8483,16.39,15.3766,20.4706,17.583199999999998,20.3233,16.7608
ELOF1,8.3206,7.3489,8.0052,7.7027,8.1306,8.1369,7.74,8.4255,8.2122,7.642,8.4345
ELOVL1,9.9867,9.5783,9.5099,10.3385,9.3988,9.6106,9.5272,10.0639,9.9664,9.2492,9.6334
ELOVL2,6.5575,8.532,7.7416,7.5271,6.8628,7.6749,7.1394,6.9753,6.7135,6.9103,6.4275
ELOVL3,6.8419,6.4593,6.3652,6.7198,6.3709,6.2576,6.4662,6.5884,6.3883,6.5546,6.4259
ELOVL4,9.8775,9.8379,9.7296,10.3179,10.2559,10.2941,8.397,10.2288,10.8252,11.4593,10.4814
ELOVL5,10.57,10.7684,10.8239,10.8245,11.0795,10.7895,11.5518,10.4629,11.0748,10.7025,10.5902
ELOVL6,18.9938,18.5635,17.6599,19.7649,19.7365,17.3894,21.903599999999997,17.4483,20.1118,19.814700000000002,19.2546
ELOVL7,9.5679,9.0437,8.2174,8.6332,7.3039,7.764,10.1981,7.8732,8.1926,6.3273,8.6043
ELP2,8.774,9.0313,8.5559,9.0634,8.4627,8.4601,9.1871,8.5247,8.55,8.4933,8.9043
ELP2P,6.9939,6.7021,6.4761,6.9153,6.4493,6.4251,6.9638,7.0895,6.7034,6.6524,6.5115
ELP3,9.9251,10.2345,10.1779,9.7823,10.8314,9.998,9.9289,9.6562,10.1645,10.457,10.8506
ELP4,8.8755,9.126,9.2286,7.6545,9.8865,9.4901,8.4301,8.6484,9.1257,9.1893,9.2787
ELSPBP1,6.3869,7.4167,6.1026,6.363,6.2498,6.2052,6.1493,6.6233,6.1577,6.2533,6.468
ELTD1,8.6326,8.7394,10.9961,9.692,8.8847,10.3984,10.1289,9.6966,9.1531,8.9668,7.779
EMB,7.1394,7.6478,9.2954,7.6463,8.9186,7.628,8.8919,7.4262,8.8024,8.7837,6.6138
EMCN,7.1559,6.5131,8.9329,7.2728,6.9833,9.3323,8.7663,8.6272,7.3695,7.3304,6.334
EMD,12.5,12.5639,11.9288,11.9504,12.4434,11.9885,11.6845,11.7345,11.9555,11.8436,12.2063
EME1,7.1055,8.3076,8.1777,7.8582,8.7314,7.6516,8.6751,7.4185,8.1487,7.7068,9.4236
EME2,10.239,9.5515,9.9199,10.8093,8.1891,10.1009,10.0366,11.1909,9.3394,10.5013,10.1565
EMG1,8.8593,10.0317,9.9545,9.7291,10.4535,9.2929,9.7968,8.8104,9.8222,9.1196,9.6669
EMID1,7.0838,7.107,6.6065,7.47,7.1964,6.4263,6.4243,7.3543,6.6726,8.0158,7.6432
EMID2,7.0425,6.2546,6.5197,6.401,6.3133,6.1194,6.4568,6.5793,6.8735,6.3877,8.7484
EMILIN1,8.9127,8.5167,8.1221,8.5916,9.6244,9.5972,7.8465,10.6617,8.7689,10.3957,7.8568
EMILIN2,8.374,8.2786,8.2334,6.9961,8.8156,8.2306,8.4158,7.1344,8.4997,7.7317,8.0173
EMILIN3,6.4559,6.0347,6.2006,6.5365,6.3889,5.9825,6.2847,6.4442,6.0072,6.2946,6.6364
EML1,25.3442,24.4014,26.931400000000004,26.1264,23.5993,28.3084,23.7188,27.1187,25.927,25.928700000000003,23.808799999999998
EML2,9.2739,9.0628,8.6748,8.0414,8.4737,8.2116,8.9536,8.459,8.9109,8.1177,7.3283
EML3,13.5985,13.2347,13.2221,13.461,13.176,13.2092,13.2118,13.7936,13.1987,13.7215,13.0526
EML4,8.8285,9.4267,9.7155,9.3939,10.0278,9.2787,9.8695,9.7782,9.5454,9.3778,8.8391
EML5,14.4651,12.7423,13.101400000000002,12.8733,13.2257,12.6724,12.6843,13.958,12.487400000000001,12.7103,12.6511
EMP1,11.4758,11.2028,11.9554,11.5302,11.0723,11.8767,11.703,13.1117,10.8222,12.2384,11.8545
EMP2,6.4804,6.2179,6.3667,6.3966,6.1441,6.04,6.6231,6.6291,6.1606,6.4191,6.4427
EMP3,11.5887,11.5705,11.8934,11.8514,11.5075,11.7881,12.4038,11.9864,11.8971,12.1146,12.3059
EMR1,6.5518,6.9188,6.0754,6.4688,6.043,5.9245,7.0543,6.647,6.4882,6.2891,6.0521
EMR2,9.5323,8.6214,9.3692,9.3159,10.3275,9.1788,10.6204,10.2846,10.2111,9.3628,8.4277
EMR3,15.540600000000001,12.604700000000001,13.350999999999999,13.8213,14.1095,12.7985,13.4195,12.8697,12.9637,15.6942,13.043800000000001
EMR4,15.1248,14.4983,13.8299,17.2983,14.5982,13.8605,14.734300000000001,18.355,16.412599999999998,15.003400000000001,13.029599999999999
EMR4P,8.8294,8.6762,6.4634,7.6312,8.3105,7.2475,8.6878,10.6969,9.7518,9.378,7.2729
EMX1,16.8732,15.647400000000001,14.163,12.926200000000001,12.5876,12.787700000000001,14.4391,18.5438,14.258099999999999,13.764800000000001,13.198
EMX2,19.543799999999997,12.8645,17.1736,14.5334,12.503,16.4944,13.5643,18.2476,14.9354,14.6492,13.6003
EMX2OS,10.7991,7.1018,9.3971,8.855,6.7332,8.6343,6.942,10.2053,8.6556,8.1239,7.74
EN1,6.4163,6.3505,6.521,6.4567,6.5487,6.8557,6.4618,6.4327,6.171,6.9251,6.2691
EN2,6.9151,6.6118,6.6348,6.6956,6.486,6.3923,6.7733,6.7014,6.4596,6.7452,6.6573
ENAH,22.0288,21.678,21.7104,19.9851,23.7361,23.2141,22.088,22.4932,21.5125,22.5504,26.008
ENAM,6.8968,6.2104,6.1962,6.5082,6.3609,6.2204,6.7968,6.4452,6.1082,6.4679,6.2734
ENC1,7.539,7.5415,7.4622,7.6404,8.1712,7.8105,7.5462,7.7281,7.6091,7.839,8.4391
ENDOG,8.5704,8.1809,7.4018,6.3205,7.3328,8.0668,7.411,7.72,8.9532,8.2505,8.6252
ENG,10.8805,10.9102,12.1649,11.7568,11.1766,11.6899,12.0755,11.6013,11.5432,11.6842,10.9557
ENHO,14.0333,13.0571,13.1314,13.5066,12.9285,12.368300000000001,13.5653,13.5531,13.3947,13.328800000000001,13.0084
ENKUR,13.3174,15.564499999999999,13.508400000000002,15.7764,12.7254,15.027000000000001,16.1162,15.549399999999999,14.3668,16.5304,15.000499999999999
ENO1,13.6207,13.2876,13.3348,13.5503,13.264,13.2184,13.5007,13.4043,13.0965,12.7419,13.4388
ENO2,10.1127,11.1092,11.0421,9.7264,9.6018,11.2324,10.3033,11.4638,10.8195,10.5361,11.0779
