index,GSM1050643,GSM1050644,GSM1050645,GSM1050646,GSM1050647,GSM1050648,GSM1050649,GSM1050650,GSM1050651,GSM1050652,GSM1050653,GSM1050654,GSM1050655,GSM1050656,GSM1050657,GSM1050658,GSM1050659,GSM1050660,GSM1050661,GSM1050662,GSM1050663,GSM1050664,GSM1050665,GSM1050666,GSM1050667
LOC100996517 /// LOC102724364 /// SEC22B,6.100131,6.897156,6.648255,7.08197,6.744378,6.52428,6.996571,6.463272,6.613504,7.119605,6.267114,8.224497,6.411923,6.944829,7.519738,7.023636,6.698648,7.195412,6.671384,6.509248,6.780326,6.889493,6.780089,6.481056,6.967539
LOC100996668 /// ZEB1,13.835505000000001,12.350702,11.847468,12.229769999999998,12.756158,14.199561,13.067817999999999,12.443041,12.968306,12.232026000000001,12.196242,11.839873999999998,12.079767,13.386483,12.378008,12.258821000000001,12.7894,12.370127,12.064309999999999,12.200052000000001,12.844354000000001,12.806602999999999,12.794070999999999,12.909321,12.026136
LOC100996693 /// SPEG,5.882294,4.938688,5.304335,5.27074,4.828353,5.24638,5.54108,5.075977,5.203595,5.259824,5.716732,5.051929,5.438659,5.408258,5.254704,5.0541,5.49368,5.692584,5.435046,5.480566,5.341474,5.494044,5.621207,5.993814,5.561243
LOC100996696 /// PABPC4,6.923285,9.021009,8.882458,8.041515,7.900764,7.639408,8.132872,7.605437,8.011812,7.715668,7.463563,10.008328,7.411131,7.928882,8.298772,8.353002,7.828994,11.329671,7.592429,8.654746,8.3703,6.995261,7.648459,8.19083,8.408545
LOC100996724 /// LOC100996761 /// LOC101929792 /// LOC101930416 /// LOC653513 /// PDE4DIP,3.91052,3.559169,3.481872,3.683597,3.484112,3.467338,3.726336,3.625124,3.497912,3.539636,3.508911,3.609645,3.679782,3.51915,3.636787,3.577196,3.516223,3.591382,3.594583,3.581337,3.635411,3.662863,3.45743,3.653217,3.520765
LOC100996724 /// LOC100996761 /// LOC101929792 /// LOC101930416 /// PDE4DIP,32.272938,32.392782,32.078581,34.002055999999996,33.501388,31.412853,32.185281,31.064612,31.73319,30.254909000000005,31.016629,30.229397000000002,31.923216999999998,33.984016999999994,30.570897,32.912189000000005,31.714228,30.052308,30.449203,29.22627,33.39713199999999,31.543889,30.269917999999997,31.579399,39.480610000000006
LOC100996747 /// LOC101929876 /// RPS26 /// RPS26P11,9.296339,9.857165,10.248386,10.216542,10.767312,9.96712,10.164458,10.702737,10.851365,10.215109,10.28853,9.980029,10.225953,10.198115,10.349008,10.540018,10.353419,9.972386,10.62732,10.381438,10.884743,10.255005,9.966007,9.768512,9.899953
LOC100996756,5.83463,5.079118,5.017244,4.929246,5.227977,5.469865,5.52806,5.149442,5.301708,5.422676,5.724465,5.04984,5.099573,4.997341,5.161637,5.326009,5.023023,5.314036,4.905733,5.410073,4.775632,4.98649,5.101863,5.680653,5.43496
LOC100996758 /// NPY4R,6.080725,5.572133,5.433187,5.674309,5.286188,5.6282,5.590774,5.238434,5.64724,5.536112,5.440895,5.365795,5.422047,5.478309,5.614321,5.677313,5.529289,5.420791,5.522537,5.587983,5.43984,5.739211,5.169323,5.513444,5.037277
LOC100996782 /// MED18,10.697079,10.106701999999999,10.185228,10.29858,10.598364,10.438479,10.504465,10.893642,10.813559,10.079105,10.185597999999999,10.569963,10.288603,10.605246,10.623615,10.836120000000001,10.360657,10.171339,10.416173,10.627513,10.679608,10.851073,10.181111000000001,10.144985,11.231205
LOC100996792 /// MAP2K3,22.613895,20.198451,24.313584,22.536043999999997,19.775477000000002,23.467564,20.734348999999998,22.695447,21.153793,20.236282,23.626584,19.017376000000002,20.132284,21.55538,20.732173,22.907665,24.356624,23.102178000000002,24.072851,21.537013,26.387592,24.005907999999998,21.83537,20.761501000000003,21.540329
LOC100996843,3.557758,3.581599,4.290492,3.519392,3.472778,3.752664,3.241019,3.448088,3.459745,3.579322,3.760205,3.43036,3.520495,3.693158,3.640284,3.882948,3.955325,3.642416,3.589457,3.735299,4.126564,3.788665,3.513765,3.391826,3.489845
LOC101060181 /// ZNF44,10.316831,9.884136999999999,10.034761,9.124805,9.601442,9.482521,9.52708,9.829964,9.631895,9.301008,10.480165,9.981587,9.943831,9.774753,9.773388,9.694863999999999,9.170466000000001,9.832819,9.725463,9.545577,9.794372,9.627916,9.788327,9.456382,9.380141
LOC101060233 /// OPN1LW /// OPN1MW /// OPN1MW2,4.852343,4.591171,4.586711,4.609762,4.44979,4.94748,4.915077,4.521147,4.348418,4.628238,4.712133,4.440686,4.569511,4.658699,4.61153,4.650373,4.709822,4.654832,4.73126,4.87326,4.401753,4.751094,4.601728,4.633838,4.552299
LOC101060275 /// LOC101929910 /// LOC613037 /// NPIPA5 /// NPIPB11 /// NPIPB3 /// NPIPB4 /// NPIPB5,9.892222,7.920547,8.540338,7.343556,7.842643,6.969536,8.489255,8.43681,6.624104,6.674983,8.804679,7.353466,7.870896,8.01713,7.401283,7.400142,7.551555,8.445411,8.3385,8.254533,8.370644,6.241869,7.57132,9.466748,6.851745
LOC101060321 /// LOC101060351 /// LOC101060376 /// LOC101060389 /// LOC102723859 /// LOC102724862 /// TBC1D3 /// TBC1D3C /// TBC1D3F /// TBC1D3H,7.396758,5.84139,5.276045,6.379627,6.038135,7.726543,9.31161,7.482929,6.039745,6.287334,6.998332,7.373668,6.96657,6.323163,7.169731,6.78841,6.258696,10.482294,6.264002,6.391599,6.699667,6.311984,9.016005,7.209573,7.664059
LOC101060363 /// PPIA,48.356770000000004,55.325999,54.789097999999996,53.928639999999994,54.605392,51.656827,52.547615,53.514219,53.119556,55.429708000000005,52.495371999999996,53.094667,53.381329,53.694666,54.207674,53.069911999999995,52.959664,54.624393,54.486455,53.527711999999994,54.609809999999996,54.59216,54.849146999999995,53.351859000000005,54.289236
LOC101060373 /// NOMO1 /// NOMO2 /// NOMO3,17.181662000000003,18.464569,20.519289,18.565258999999998,17.779434000000002,17.499759,17.91054,18.185522,19.144629000000002,18.821302,17.231974,17.023128,19.431917,17.288724000000002,19.368392999999998,18.36166,16.560378,18.735045999999997,18.473228,17.737662,19.308442,18.370929,18.529092,17.553081,19.015374
LOC101060521 /// POLR3E,6.450024,6.677828,7.025211,7.075932,8.107401,6.172,5.797403,7.37217,6.220821,6.849768,7.046607,6.860985,6.52922,6.113135,6.815661,6.929976,5.800338,7.001142,6.824587,6.656321,7.50626,6.492385,7.566421,7.711001,7.148508
LOC101060604 /// SLC7A5P1 /// SLC7A5P2 /// SMG1P3,7.453044,7.518898,6.847565,7.463748,7.246523,7.28426,7.217956,7.448519,7.12798,7.158769,7.087861,7.313375,6.952951,7.213985,7.38716,7.247467,7.365718,7.890645,7.515539,7.169642,7.226642,7.294425,7.046505,7.055206,6.997403
LOC101060604 /// SLC7A5P1 /// SMG1P3,3.521438,3.222494,3.150689,3.124481,3.14167,3.230906,3.940489,3.198137,3.660221,3.093906,3.015214,3.232642,3.246043,3.027221,3.239439,3.383365,3.230138,3.30946,3.267043,3.219932,3.461091,3.319352,3.11389,3.096042,3.14705
LOC101060747 /// PDPK1,14.421185000000001,14.464156,14.691906,14.058102,13.576106,13.437277,12.981671,13.801069,13.536344,14.249905,14.024241,13.440708,15.266763000000001,13.77772,14.039723,14.170543,13.151266,13.97606,13.903731999999998,13.235275,14.214863999999999,13.307338,14.411828,14.462342999999999,14.036753000000001
LOC101926913,4.205208,3.944712,3.775024,3.807062,3.56727,3.814425,4.1205,3.856061,3.854963,3.799314,3.610537,3.544246,3.867057,3.706689,3.922208,3.783937,3.9288,3.936088,3.892802,3.78062,3.85562,3.764747,3.743534,3.9613,3.639345
LOC101927051,5.587922,5.401899,5.221916,5.252227,4.952233,5.269747,4.915119,5.294324,5.151857,5.328624,5.347877,5.031769,5.201197,5.384433,5.352694,5.352512,5.945395,5.521021,5.504831,5.50203,5.175423,5.344604,5.136609,5.359588,4.887557
LOC101927057 /// OMG,5.948054,5.478155,5.542922,5.398655,5.264316,5.659654,6.040563,5.337259,5.600034,5.453577,5.43778,5.296401,5.709847,5.128296,5.317433,5.636606,5.275162,5.377652,5.218754,5.462967,5.539777,5.390199,5.443364,5.508238,5.055767
LOC101927086,5.231067,4.861245,4.657962,5.204128,4.731564,4.817866,5.013574,4.582723,4.942826,4.946997,4.762263,4.760662,4.767498,5.143275,5.150464,4.925601,5.095319,5.041046,5.005371,4.92411,4.90311,5.115787,4.632027,4.996492,4.692135
LOC101927181,6.481025,5.640407,5.424666,5.721412,5.426253,5.655017,5.828737,5.475103,5.557601,5.692684,5.600753,5.503842,5.637505,5.592541,5.841903,5.870155,5.946525,5.832732,5.680318,5.58209,5.650007,5.824115,5.376713,5.642865,5.40614
LOC101927458 /// LPHN2,4.084744,3.806777,3.960679,3.850279,3.764952,3.791594,4.33374,3.799567,4.356468,4.021176,3.836842,3.732328,3.761026,3.456933,3.986194,4.111137,3.971453,4.202961,3.753414,3.991351,4.53921,3.981914,4.763726,3.957724,3.650411
LOC101927550,5.085319,4.839414,4.778209,5.21316,4.615688,5.022062,5.260234,4.858711,4.841559,4.724168,5.313577,4.814107,4.8943,4.979186,5.163385,5.018059,5.030063,5.030161,4.962457,5.120755,4.994851,4.899345,4.980309,5.105127,4.740461
LOC101927673 /// OTUB1,21.610329,24.011581,24.313477,23.553706,26.316881000000002,22.279235,21.927888,23.459282,22.463704,25.152205000000002,23.624374000000003,22.985193000000002,25.977289999999996,22.216889000000002,25.110656,23.334833,22.897726,24.31443,24.803641,24.150716000000003,24.448885,24.486182999999997,23.384642999999997,22.077769,22.770066
LOC101927705 /// P4HA2,6.306261,7.03709,7.664588,8.075605,7.10154,6.814214,7.449467,7.219404,7.98782,7.57046,6.128394,6.50719,7.726918,6.946802,7.371159,6.896823,6.442128,6.296226,6.694171,6.415864,8.216452,7.302847,8.458584,7.470566,6.085952
LOC101927770,5.185829,4.242365,4.062514,4.167896,3.957371,4.447146,4.56781,4.176359,4.241718,4.031684,4.64858,4.093674,4.205548,4.200528,4.052575,4.243642,4.176011,4.544743,4.358091,4.343837,4.348213,4.276896,4.055895,4.755448,4.006294
LOC101927792,3.677774,3.99534,3.479853,3.557242,3.588433,3.708514,3.822685,3.509778,3.84254,3.605495,3.730239,3.453014,3.681198,3.748882,3.730982,3.571057,3.856784,3.591773,3.632408,3.690529,3.532044,3.586542,3.6224,3.579506,3.565632
LOC101927965 /// LRAT,3.845664,3.655716,3.554453,3.61651,3.663999,3.732058,4.19186,3.533891,3.726769,3.513401,3.731201,3.571832,3.591049,3.512166,3.597518,3.510709,3.646439,3.717537,3.624984,3.739907,3.647288,3.810845,3.572407,3.647288,3.537514
LOC101928061 /// SERP1,15.057679,17.311293,18.720752,16.678155,18.667982,16.337495,17.096187999999998,18.134238,18.669807,20.235249000000003,16.504827,18.501941000000002,17.423667000000002,18.224742,18.986535,17.918351,16.279024,17.409033,16.07938,16.950542,16.812046,17.689928000000002,17.962459000000003,17.490008,18.856288
LOC101928104,5.043603,4.674914,4.6472,4.844907,4.558597,4.943054,5.039113,4.78327,5.063347,4.809101,4.748254,4.647297,4.899477,4.659719,4.593396,4.957447,5.0922,4.7632,4.761737,4.763309,4.762667,4.878571,4.432833,5.022158,4.558947
LOC101928143 /// LOC101930388 /// NUMB,9.014695,9.562534,10.222432999999999,9.683057999999999,11.09608,10.440467,9.288160999999999,10.420504999999999,10.000297,9.675447,9.76416,9.401803,9.5151,9.79477,10.135079000000001,9.427277,10.62502,10.061415,9.414406,9.797356,9.459783999999999,9.690151,9.636043,9.263073,9.810565
LOC101928189 /// RSRP1,12.819962,13.455091,13.591638,12.072413000000001,12.44539,13.482282999999999,12.443528,13.572728000000001,12.384697,12.300294999999998,13.957933,14.563468,12.3635,14.127621,13.703795,15.115224,12.479703,12.695742,12.318596,13.004002,14.352197,12.566638999999999,14.717182000000001,13.00776,13.907276
LOC101928198 /// MFAP3L,17.828085,19.999965,17.921268,16.866374,15.68824,16.512098,17.027264,15.189601999999999,17.020439,16.545645999999998,15.723505,15.686938999999999,17.887543,15.671733,16.430851,18.625084,16.337163999999998,16.076217,17.035427000000002,16.38018,18.390006000000003,18.774135,16.384639,17.991535,16.919015
LOC101928274 /// VSIG10,5.120359,4.466288,4.786598,4.768779,4.944969,4.568908,4.853883,4.547443,5.127015,4.437537,5.503114,5.065056,5.1871,4.712249,5.38225,4.817387,4.65326,4.601641,4.825662,4.515312,4.835541,4.841328,4.454418,4.717798,4.47271
LOC101928278,5.648487,5.226308,4.805246,5.007031,4.767867,4.785342,5.234279,5.009639,5.127782,4.878332,4.909389,4.782492,5.17434,4.568078,5.180914,5.085413,5.038801,5.132737,5.182317,5.314669,5.143926,4.977725,4.879235,5.060655,4.647789
LOC101928378,17.329463,15.764288,15.331844999999998,15.641611,15.122938000000001,16.538436,15.103991,15.616114,14.630212,15.618261,17.273985999999997,15.09336,15.339788000000002,15.899677,16.234448999999998,15.524971999999998,16.931594,16.209767,15.932972,15.974608,16.181595,16.117743,15.168066,15.724239,14.521586999999998
LOC101928457,10.0491,9.310291,9.117804,9.721519,9.061693,9.692654000000001,9.816399,9.485709,9.207651,9.285471000000001,9.512629,9.128306,9.213453,9.768957,9.699991,9.563993,10.301971,9.644343,9.787206999999999,9.21551,9.359081,9.653187,9.051651,9.579431,9.112694999999999
LOC101928589 /// TMEM164,8.028257,9.424853,8.439858,8.321381,8.222529,7.914017,7.659805,8.137078,8.204738,7.693214,7.467219,7.623598,8.184638,7.787205,7.452046,8.42895,7.948255,7.261903,7.748319,7.9351,8.589703,7.482543,7.550895,8.196307,8.347098
LOC101928620 /// POU2AF1,5.366891,5.223687,5.335843,5.297,5.967547,6.955518,6.064108,4.420597,5.605564,5.735103,5.396585,5.525377,4.806095,7.743823,5.049024,5.923275,5.403766,5.086466,5.508088,5.200594,5.392793,5.707734,5.241834,5.375538,5.796575
LOC101928625 /// MED21,9.663447,11.247776,10.648164999999999,10.742626,13.72874,11.014925,11.329002,12.586044999999999,11.126699,12.37434,10.957122,12.599983,11.110312,12.627566,11.057327,11.044674,10.236478,12.250269,10.778189999999999,11.291284000000001,11.313364,12.730414,12.460838,11.392968,13.215987
LOC101928669 /// LOC644450,3.92083,3.818442,3.678691,3.909824,3.639135,3.763249,4.053243,3.663443,3.609163,3.917115,3.969341,3.644851,3.756047,3.706989,3.968519,3.752149,3.914866,3.734407,3.929125,3.94667,3.730821,4.011173,3.794931,3.803457,3.650494
LOC101928676 /// MAEA,6.175429,7.48809,7.105414,7.666582,7.748203,6.994734,6.161232,7.026831,8.057615,7.23836,7.691103,7.776788,6.941816,6.958154,7.422305,7.543816,6.551705,7.132735,7.15646,7.538052,7.769418,7.669617,7.130624,7.218698,8.425841
LOC101928717 /// SLC19A1,19.535786,18.92798,19.187627,18.343134,18.695847999999998,19.189232,18.012628,18.392085,18.089696,20.433414,18.763225,18.372835000000002,19.953987,17.82612,19.614085,18.414251999999998,19.537011,18.534732,18.959054,18.961463,18.837961999999997,18.390642,18.362952,18.618851,17.293134000000002
LOC101928747 /// RBMX /// SNORD61,8.19337,9.314333,9.174545,9.035653,9.734145,8.426464,8.376254,9.148839,8.793375,8.945369,9.236064,9.34239,8.689809,9.300038,9.338683,8.688168,8.681271,8.896031,9.090817,9.507613,9.504398,8.610812,9.424475,9.048533,9.556771
LOC101928789 /// SP140,4.361365,4.157491,4.121497,4.414686,4.090573,4.991773,4.141697,4.073246,4.139187,4.258427,4.482442,4.009773,3.961413,5.340223,4.104207,4.453788,4.567166,4.08832,4.284441,4.180958,4.008216,4.7929,4.066346,4.272557,4.243118
LOC101928826 /// TPT1,56.951980999999996,61.282566,64.90941,59.519110999999995,60.623234,60.179607000000004,62.815052,59.039086,59.965767,59.87457,61.38174,60.168031,60.15827099999999,59.568588,62.528104,60.139618,61.41905899999999,62.024831,61.345645,60.919985999999994,60.241519000000004,59.301575,61.511706,58.767423,59.884297000000004
LOC101928830 /// LTA4H,8.103334,8.324151,8.35264,8.027762,8.894309,9.06944,8.117847,8.874894,8.234745,8.865459,8.696569,8.899768,8.299868,9.630162,9.328681,9.132637,10.188175,8.969993,8.724799,8.751686,9.78777,7.990284,8.866477,9.105683,9.823103
LOC101928916 /// NNMT,12.761247000000001,10.715610999999999,11.562475,15.968535,12.318712000000001,12.901945000000001,12.687978,12.608633999999999,12.173363,12.446476,10.653538999999999,10.453951,11.111642,16.490711,10.774534,11.112238000000001,12.647473999999999,12.123434,10.741112000000001,12.139281,11.018353,13.412021,12.627960999999999,13.737832000000001,15.533235000000001
LOC101929036 /// PAH,12.071095,11.596223,10.974501,11.352144000000001,11.000159,11.127552,12.367535,11.235142,12.027721,11.066459,11.395312,11.035574,11.014763,11.277223,11.340081000000001,11.688641,11.883619,11.25601,11.400293000000001,11.517345,11.562694,11.705096,11.142586,11.554784,11.038991
LOC101929078,4.0854,3.801953,3.897028,3.912623,3.840578,4.092158,3.675243,3.871442,3.728558,3.914133,4.025735,3.722731,3.874236,4.017234,3.921199,3.854665,4.233641,4.004109,3.886679,4.094937,3.943471,4.126574,3.875053,3.846888,3.816246
LOC101929087 /// SUMO2 /// SUMO3,28.212156,32.596633,29.156168,29.020771000000003,29.598238000000002,29.120078,29.036588,30.529707000000002,30.299287,27.597576,29.704985,30.281211,29.521573,31.051395999999997,30.509526,28.641279,29.231323000000003,27.354039,30.394689999999997,30.62138,31.140377,29.568137,29.451459,28.698012999999996,29.483857999999998
LOC101929148,8.299571,7.625954,7.109157,7.456861,6.936204999999999,7.48875,8.142031,7.239153,7.563896,7.26741,7.146547,7.345825,7.3712420000000005,7.061069,7.338803,7.354461,7.091021,7.354947,7.4577290000000005,7.572331,7.033771,7.4220749999999995,7.141449,7.416713,7.212526
LOC101929232 /// PDCD6IPP2,5.749926,5.420142,5.293688,5.431094,5.008098,5.539685,5.711856,6.105376,5.472868,5.174676,5.832149,5.323948,5.451657,5.456152,5.406984,5.365936,5.653513,5.852975,5.423293,5.518228,5.424988,5.461512,5.436156,5.600173,5.281186
LOC101929240 /// SNRNP200,16.286040999999997,16.887953000000003,16.600244,16.181618,16.540155,15.995922,18.040054,16.173964,16.691692,16.318019999999997,16.90587,16.820023,16.375405,16.650050999999998,16.822404,16.009702,15.891217000000001,16.704152,17.105859,16.996329000000003,17.087613,16.355857999999998,16.921540999999998,17.096658,16.238446000000003
LOC101929272,4.254826,3.832458,3.837729,3.778201,3.867998,4.076988,3.873153,3.933187,3.818007,3.85295,3.735465,3.798075,3.746161,4.338817,3.814425,3.873675,3.998346,3.920882,3.828329,3.87288,3.756455,4.081437,3.77887,4.006171,3.830904
LOC101929304 /// SNX29,5.490447,5.242929,4.702552,4.87744,4.853748,5.082014,5.277283,4.797146,4.913798,4.869363,4.921805,4.718385,4.853667,4.68817,4.953692,5.093012,5.15775,5.027577,4.814154,4.938071,4.930367,5.092137,4.815575,5.129471,4.621274
LOC101929336 /// RIF1,8.17703,7.73212,7.8425329999999995,7.913176,7.705824,7.922822,7.536721,7.754008,8.137563,7.344836000000001,7.486119,8.176218,7.91567,7.805704,7.85278,7.759347999999999,7.899299,7.9710920000000005,7.822746,8.032684,7.996582,8.266328,7.833411,7.797926,7.833995999999999
LOC101929550,6.433356,5.891381,5.78143,5.94916,5.511435,5.724843,6.398355,5.645617,5.949477,5.71446,5.438138,5.799214,5.9305,5.404633,5.930079,5.796568,5.748864,5.973349,5.55116,5.957965,5.598839,5.849371,5.663021,5.973843,5.292047
LOC101929597 /// TBCD,5.290787,5.299609,4.978079,5.111935,4.629815,5.000928,5.030468,4.826779,5.134437,5.128099,5.076126,4.78406,4.93293,4.523059,5.060078,4.991261,5.2833,5.140853,5.163695,5.18159,4.603138,4.872005,4.78406,4.890776,4.877278
LOC101929726,6.076463,5.890193,5.744214,5.645355,5.550173,5.732145,5.714537,5.726828,5.59082,5.608279,5.492125,5.3905,5.725797,5.364018,5.826523,5.835844,5.618257,5.971065,5.523537,5.748052,5.675016,5.767011,5.442512,5.761394,5.212096
LOC101929740 /// ZNF37A,3.45472,3.342941,3.470667,3.503369,3.450197,3.613077,3.686487,3.562261,3.397113,3.606409,3.555047,3.592557,3.51473,3.420238,3.570059,3.455217,3.453117,3.486606,3.480759,3.411071,3.478103,3.625816,3.481901,3.657904,3.519021
LOC101929777 /// WNT3,5.105994,4.662664,4.51982,4.816393,4.572662,4.688451,4.696717,4.67167,4.645924,4.772732,4.942222,4.837923,4.708103,4.820542,4.837917,4.686962,4.992858,4.699386,4.584704,4.708641,4.956277,4.761616,4.533575,4.922004,4.504164
LOC101929842 /// PGA3 /// PGA4 /// PGA5,6.090326,5.738897,5.505236,5.361123,5.285905,5.720637,5.742741,5.426388,5.552635,5.292306,5.399847,5.306235,5.694117,5.343154,5.828404,5.660589,5.721106,5.749972,5.552146,5.533916,5.444589,5.796629,5.223932,5.290973,5.102147
LOC101929857 /// LOC101929864 /// SLX1A /// SLX1A-SULT1A3 /// SLX1B /// SULT1A3 /// SULT1A4,5.758812,5.509323,5.269564,5.341435,5.222582,5.187254,5.03723,4.915445,4.639457,5.088947,5.321883,5.113829,5.156796,5.191351,5.18087,5.125808,5.312659,5.520649,5.641082,5.187799,5.235319,5.181763,5.315538,5.065524,4.954875
LOC101929857 /// SLX1A-SULT1A3 /// SLX1B-SULT1A4 /// SULT1A3 /// SULT1A4,17.077432,15.089666999999999,17.21909,16.250326,16.680512,15.355397,16.725481,16.669120999999997,16.502202,15.21641,16.829425,16.366128,16.087285,16.739399,16.007628,15.925993,16.323034,16.916842,16.892362,15.591947999999999,17.192746,15.390829,16.673881,16.412214,15.507209
