index,MGHCC1573,MGHCC1006,MGHCC0007,MGHCC0001-B,MGHCC1002,MGHCC1101,MGHCC0001-A,MGHCC1009,MGHCC1099,MGHCC1108,MGHCC1112,MGHCC0002
ACOD1,0.010976,0.0,0.0,0.241019,0.076119,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACOT1,16.043419,22.482749,3.289212,5.371765,3.52196,21.505184,9.389947,7.564061,4.886559999999999,12.738885,2.988532,21.031657
ACOT11,1.6544640000000002,1.116057,2.612859,2.333434,3.134266,1.51685,3.281493,0.915689,14.050436,1.618846,1.279242,2.25641
ACOT12,0.0,0.170619,0.0,0.0,0.011485,0.0,0.040336,0.1838989999999999,0.0,0.068073,0.277748,0.0
ACOT13,14.42629,2.840949,1.085803,6.585254,0.6036469999999999,7.0168610000000005,5.013034,5.456861,5.357196999999999,6.2926660000000005,0.629742,3.969229
ACOT2,21.133097,53.468256,13.117242,39.74866,8.087322,20.457481,39.787327,13.305166,10.563475,29.947183,19.766486,14.425116
ACOT4,2.983474,1.530917,2.175218,1.528207,0.730226,0.712917,1.297104,1.461258,0.130986,4.976509,0.323702,0.0
ACOT6,0.0,0.0,0.0,0.075109,0.0,0.0,0.072277,0.174707,0.072972,0.230707,0.0,0.0
ACOT7,4.713025,5.099504,12.654068,23.708308,3.451607,5.846209,6.457625999999999,10.673794,4.32838,6.1956050000000005,3.165099,1.247686
ACOT8,1.966262,3.505747,3.70328,2.9622550000000003,1.822591,5.647247999999999,2.890961,2.77769,3.165963,4.352949,1.049243,0.777535
ACOT9,14.143094,8.364048,15.767548,13.062259999999998,7.428915999999999,27.597468,20.691316,11.371178,12.837124,14.927163,6.646967,22.969656
ACOX1,58.370291,46.65632,44.289674,21.05849,43.159868,49.004699,32.801878,66.614499,19.386641,42.574588,20.768276,26.610601000000003
ACOX2,9.448988,10.798875,68.32087200000001,4.403855,2.160716,2.2093000000000003,8.939055,9.624858,16.835897,8.158292,2.252753,13.893074
ACOX3,68.951579,106.870403,71.698515,27.523094,52.984697,49.191851,46.756628,45.649759,60.324714,54.077998,13.295875,62.013202
ACOXL,2.910625,0.020556,0.214993,0.538024,0.273061,0.5998979999999999,0.647955,2.623023,0.322762,0.291035,0.0,2.749227
ACOXL-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACP1,60.299615,49.018881,56.767576000000005,56.023845,25.243521,43.689108,35.303493,34.954440000000005,35.641157,61.530845,16.37994,42.992983
ACP2,7.845366999999999,1.296193,3.362958,5.835253,2.198138,1.626848,5.771546,3.957032,1.308838,5.460053,0.727755,2.311621
ACP3,1.509599,3.110647,14.914549,1.043328,0.358699,1.304293,2.836555,3.743068,4.54557,2.334503,7.000308,6.389488
ACP4,0.0,0.0,0.297355,0.0,0.0,0.0,0.0,0.02454,0.0,0.0,0.0,0.0
ACP5,2.49054,1.058242,12.979067,5.229372,1.58358,1.88534,8.661016,4.149985,2.362879,8.582432,9.59857,4.737385
ACP6,28.583398000000003,16.309950999999998,2.691333,6.425034999999999,3.36013,12.996617,7.526536,12.53582,5.355888,7.587680000000001,17.279085,13.552672
ACP7,0.183788,0.305534,0.0,0.0,0.0,0.0,0.0,0.7979930000000001,0.026332,0.0,1.566032,0.0
ACR,0.237946,0.704529,1.107192,0.123295,0.269306,1.316458,0.298231,0.058505,0.632746,1.900676,0.140451,0.0
ACRBP,2.92082,1.98743,1.430987,1.629308,1.539024,3.927637,2.228247,2.8044610000000003,1.127173,1.972225,3.322501,5.956417
ACRP1,0.0,1.049022,0.0,0.0,0.042064,2.255115,0.0,0.112168,0.368466,0.0,0.0,0.0
ACRV1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08308,0.103655,0.0,0.0
ACSBG1,0.036885,0.2677859999999999,0.064319,0.0,0.034573,0.0,0.0,0.796261,0.02548,0.112094,0.0,0.0
ACSBG2,0.0,0.022975,0.0,0.133853,0.0,0.0,0.366231,0.0,0.028796,0.0,0.0,0.0
ACSF2,57.043219,32.705815,47.368288,11.323815,6.326929,17.733684,15.638655,66.893027,26.891437,65.089171,2.491171,10.040211
ACSF3,22.026681,38.340975,39.852895,19.61788,17.515102999999996,64.847101,30.770126,45.43714,40.909215,38.525461,32.667862,52.948621
ACSL1,22.942723,12.670133,58.674424,39.158028,6.099267,18.957791,18.398832,12.610649,3.020132,15.026927,2.491257,8.628454
ACSL3,83.80178000000001,109.5565,85.648966,78.276149,63.644058,74.34545,103.216446,59.538973,19.718445,129.39328700000002,19.441784,74.460286
ACSL3-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACSL4,12.37257,5.316121,8.826591,4.6148240000000005,1.88085,6.916374,14.712719,4.461832,11.866636,7.372535,2.48095,13.854212
ACSL5,4.523368,10.802882,6.956462,4.242589,4.544408,8.772775,5.339436999999999,1.829661,10.409731,13.717019,24.095079,2.700745
ACSL6,0.04476,1.6633969999999998,0.853263,0.120953,0.754368,0.881309,0.062397,0.212231,0.255933,2.046401,1.287225,0.0
ACSL6-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACSM1,0.794375,0.417658,0.7980780000000001,0.274423,0.5509930000000001,1.357379,0.286153,1.394026,1.838517,6.841607,1.942347,0.328706
ACSM2A,0.0,0.375598,0.255255,0.1707,0.159042,0.0,0.0,0.114712,0.0,0.0,0.0,0.0
ACSM2B,0.0,0.412074,0.255255,0.073255,6.465218999999999,0.159419,0.0,0.208347,0.035842,0.0,0.0,0.0
ACSM3,1.176877,5.653613,0.387767,2.433128,0.923341,6.590479,4.877458,2.354597,126.364095,6.462251999999999,1.179981,2.287524
ACSM4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACSM5,3.514713,3.880831,3.0321,0.450387,0.934127,0.595619,0.770542,2.922197,1.217042,6.296592,0.516984,6.368655
ACSM5P1,0.0,0.0,0.0,0.0,0.0,0.0,0.017283,0.0,0.0,0.057624,0.0,0.0
ACSM6,0.0,0.0,0.245428,0.0,0.0,0.0,0.238546,0.0,0.022188,0.045655,0.0,0.0
ACSS1,6.0792600000000006,6.609439,2.6964620000000004,1.623832,4.390065,2.763424,4.98415,4.612514,5.364212,9.367881,3.537654,16.710561
ACSS2,22.849304,25.128171,32.963926,11.625419,15.694863,19.302287,11.022036,54.676806,18.514184,29.484262,22.629382,38.136614
ACSS3,14.144669,16.644897,28.909681,2.679594,5.635002,8.564728,11.58907,113.046607,49.318618,6.605621999999999,1.303598,13.888101
ACTA1,0.221002,0.665177,0.167758,0.353382,3.386386,0.7375149999999999,0.089941,0.719855,0.0,0.196323,12.622703,0.0
ACTA2,189.656756,91.3809,113.808674,160.348947,43.835675,100.759669,379.665159,95.479212,159.707039,151.532922,5.96671,70.996988
ACTA2-AS1,0.139272,1.300669,0.899908,0.655254,0.66614,0.4429929999999999,0.214934,0.363598,1.7327659999999998,2.752805,4.145455999999999,1.200145
ACTB,1477.529634,645.0730100000001,1292.805075,1353.277003,370.353095,1007.167425,1203.871216,842.2886619999999,653.30752,1021.281638,273.83016,224.442887
ACTBL2,0.008072,0.0,0.0,0.0,0.0,0.0,0.0,0.010879,0.0,0.0,0.0,0.0
ACTBP1,0.0,0.0,0.033878,0.0,0.0,0.045709,0.02294,0.0,0.0,0.0,0.0,0.0
ACTBP11,0.308354,0.044192,0.133633,2.505115,0.0,0.045095,0.355936,0.030364,0.0,0.673413,0.0,0.0
ACTBP12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTBP14,0.022885,0.13811,0.0,0.0,0.065898,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTBP15,0.256507,0.380747,0.0,0.112672,0.0,0.0,0.135177,0.032212,0.512853,0.251403,0.0,1.263248
ACTBP2,1.890001,0.535254,1.477298,1.543482,0.249653,2.003654,0.9059,0.814888,0.686285,3.727895,0.856652,2.116495
ACTBP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTBP7,0.044109,0.354307,0.0,0.0,0.007917,0.677823,0.0,0.0,0.027006,0.0,0.0,0.281572
ACTBP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.567345,0.0
ACTBP9,0.0,0.0,0.378396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTC1,0.118536,0.0,0.007992,0.11097,0.708959,0.271675,0.029696,0.007229,0.019984,0.386629,0.0,0.0
ACTE1P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTG1,1436.048227,499.667037,687.622709,1378.765953,576.781644,1816.032488,1018.457704,966.886054,872.280638,822.093289,409.200747,336.40942799999993
ACTG1P1,0.043881,0.396444,0.899146,0.16326,0.086608,0.179822,0.16675,0.484261,0.188078,0.201404,0.0,0.924576
ACTG1P10,0.023059,0.0,0.0,0.0,0.0,0.0,0.0,0.03187,0.084659,0.14532,0.0,0.0
ACTG1P11,0.044063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTG1P12,0.0,0.042358,0.0,0.0,0.015129,0.0,0.0,0.0,0.077676,0.0,0.0,0.918849
ACTG1P13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTG1P14,1.131942,1.33154,0.201309,1.041756,0.698261,1.086768,1.218136,0.70138,0.622361,1.28534,2.981344,2.172438
ACTG1P15,0.0,0.0,0.0,0.0,0.008492,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTG1P16,0.0,0.046403,0.0,0.0,0.0,0.0,0.043914,0.063739,0.0,0.0,0.0,0.0
ACTG1P17,0.022169,0.13359,0.0,0.055007,0.015923,0.181694,0.168568,0.275344,0.190014,0.339118,0.0,0.20156
ACTG1P18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTG1P19,0.0,0.044676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTG1P2,0.044063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.134817,0.0,0.0
ACTG1P20,0.615694,1.521294,0.0,0.912355,1.605033,3.373259,0.072047,2.25629,0.410453,0.39184,1.187514,1.790955
ACTG1P21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTG1P22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTG1P23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTG1P24,0.118233,0.0,0.0,0.0,0.0,0.242764,0.028598,0.207033,0.036136,0.0,0.752463,0.0
ACTG1P25,0.048706,0.0,0.074179,0.119817,0.030596,0.049889,0.0,0.241107,0.0,0.0,0.0,0.0
ACTG1P3,0.0,0.089548,0.0,0.110609,0.08006,0.273966,0.084746,0.06152,0.054571,0.073678,0.187913,0.0
ACTG1P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2156,0.0,0.0,0.0
ACTG1P9,0.0,0.016622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.100157
ACTG2,10.571168,1.4046980000000002,4.698512,5.823689999999999,16.69131,2.5681260000000004,9.422181,3.85211,28.658681,13.131638,0.521733,6.482321
ACTL11P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTL6A,54.564163,39.939646,38.866002,81.939116,34.205174,67.708426,51.851516,56.058356,40.270952,52.92485,8.858775,56.705236
ACTL6B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.227112,0.0
ACTL7A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTL7B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTL8,0.0,0.0,0.634096,0.0,0.0,0.259811,0.0,0.0,0.121243,0.0,0.0,1.458321
ACTL9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTN1,69.767622,53.694614,58.457898,84.394262,32.21171,106.98726,116.402086,53.559217,29.74903,52.162636,10.622453,26.741444
ACTN1-DT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTN2,0.073796,13.275805,0.1096,0.207571,8.901199,0.2508,0.966981,0.078742,6.638601,1.422618,17.719668,8.475526
ACTN3,0.021814,0.089491,0.5322399999999999,0.055722,0.042015,0.0,0.021179,0.030911,0.137151,0.0,0.0,0.0
ACTN4,448.935881,361.038948,302.823468,544.811684,210.110671,261.676291,409.62089,279.873059,306.747372,322.087739,73.063672,189.407555
ACTN4P1,0.708677,0.736874,1.208966,1.098116,0.249788,0.033906,0.45557,0.202575,0.926597,1.805889,0.138489,0.107663
ACTN4P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTR10,67.220028,46.694377,40.938068,67.107333,33.354807,92.924825,76.92110600000001,26.464408,51.637575,54.701857,8.402627,26.316840000000003
ACTR1A,30.563487,24.467544,47.479809,37.002834,18.194304,19.893712,36.590443,17.956471999999998,14.080572,20.603937,10.940649999999998,25.596329
ACTR1AP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTR1B,9.289131,16.088815,8.505696,11.627766,12.349206,10.50864,9.869367,10.832775,11.115134,12.23904,3.679551,12.951371
ACTR2,40.389787000000005,43.0411,25.251438,68.287905,18.215025,23.714216,52.248103,42.90550999999999,24.504377,55.148504,15.734846,13.365351
ACTR3,165.768772,141.776907,213.359655,207.713812,75.915536,140.634959,182.269393,107.92623,61.27743,154.818828,35.926584,76.36009
ACTR3-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTR3B,4.418111,19.984672,4.3368590000000005,5.032776,4.076027,6.374397999999999,3.698146,3.615999,8.722652,9.46473,4.292671,7.198202
ACTR3BP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTR3BP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTR3BP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTR3BP4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.300552,0.0,0.0
ACTR3BP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTR3BP7,0.039335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTR3C,7.018148,22.974528,21.439178,9.656304,6.529349,10.108789000000002,10.64184,7.343167,4.375063,21.16141,1.673113,3.562057
ACTR3P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTR3P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTR5,2.890775,3.973544,3.926042,3.483058,2.122588,4.823363,2.657543,2.409766,4.395881,4.231482,3.703307,2.564576
ACTR6,19.473806,26.960908000000003,23.158206,19.828553,8.968591,37.394584,14.258797,10.673927,13.415068,13.712299000000002,4.954158,129.713106
ACTR6P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTR8,11.454879,10.665909,18.636455,13.600835,10.658277,14.388115,9.807484,13.448505,8.565434,12.14009,9.511187,7.721333
ACTRT1,0.0,0.165302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTRT1P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTRT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTRT3,0.26504,0.611369,0.913581,0.225106,0.172106,0.189051,0.246486,0.18744,0.283931,0.319667,0.0,0.0
ACVR1,24.822815,20.094327,22.041646,16.690398000000002,10.924,15.002229,21.431486,15.256041,14.148461,17.478725,4.077901,9.478021
ACVR1B,15.173616,20.794883,40.536494,10.450103,11.445986,20.22759,8.238175,10.338663,7.732431,15.814526,2.226103,14.798198
ACVR1C,4.606996,0.953661,0.40541,0.226248,0.219041,0.065002,0.7194980000000001,0.439797,0.418063,0.040258,0.0,0.0
ACVR2A,7.81818,10.509786,11.544498,11.7691,4.205159,9.771134,19.050509,8.032201,11.78042,16.990416,8.168442,68.154026
ACVR2B,6.943666,6.986281999999999,11.894273,6.481706999999999,5.635991,8.279308,5.309464,4.503121,13.969323,6.908591,3.5767990000000003,6.088232
ACVR2B-AS1,0.0,0.017635,0.0,0.0,0.003109,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACVRL1,10.10442,5.955343,6.664226,9.45683,6.259023,4.272656,13.556035,7.329404,4.297395,26.477451,0.590968,9.651542
ACY1,20.742022,13.192289,7.573189999999999,11.263681,9.127938,15.450129,14.051892,17.291629,10.64555,18.078891,7.51326,29.17188
ACY3,0.05485,0.515352,0.723357,0.137492,0.060235,0.0,0.563125,0.0,0.068644,1.424797,0.941892,0.0
ACYP1,7.645789,7.962046,1.221993,9.534558,1.898742,18.512128,5.562609,5.277258,5.060551,5.631009000000001,1.219185,33.882338000000004
ACYP2,2.917182,1.584878,2.766058,3.180542,2.411288,3.940485,2.581488,1.724603,2.058017,5.573755,0.351659,0.0
ADA,8.497308,6.821624,13.621651,4.608231,5.198616,5.697449000000001,5.16759,6.321702999999999,1.051686,4.556527,4.827634,17.535185
ADA2,6.348382,10.086737,1.7889080000000002,5.181521999999999,3.832453,5.994522,6.534763,3.963716,1.500041,12.70692,7.422523,7.998608
ADAD1,0.0,0.0,0.0,0.116789,0.0,0.0,0.0,0.0,0.104614,0.0,0.387759,0.0
ADAD1P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADAD2,0.0,0.02277,0.0,0.0,0.343631,0.054558,0.03233,0.0,0.301946,0.0,0.0,0.0
ADAL,6.129982,4.069528,3.230773,6.88483,6.036393,5.521469,8.308259,7.460117,4.819975,14.903632,0.661771,1.373173
ADAM10,65.947057,29.333521,54.598529,37.71786,31.804675,65.127358,65.762763,77.127419,50.995169,99.874997,24.909357,57.212267
ADAM11,0.212229,0.7163499999999999,0.275758,0.038276,1.078394,0.940629,0.124553,0.391913,2.160889,0.340924,0.0,0.0
ADAM12,63.887944000000005,59.169291,34.511079,46.010872,12.438237,53.366321,88.840143,71.580047,15.01053,12.278957,0.77884,12.142143999999998
ADAM15,262.688574,120.966299,305.160452,131.703567,111.910204,103.185534,79.305105,121.485893,25.150823,214.310277,18.54772,100.382253
ADAM17,12.933768,11.946838,13.271198,9.615876,6.705235,17.047594,10.869395,8.720778,10.251413,13.899216,1.146082,9.905275
ADAM18,0.0,0.516728,0.0,0.0,0.0,0.0,0.0,0.0,0.015168,0.0,0.0,0.0
ADAM19,5.6413,2.245922,1.67726,8.6875,4.25451,7.212923,7.439424000000001,4.689011000000001,2.380171,4.924667,1.366473,2.746341
ADAM1A,4.364461,15.195812,14.631457,6.476653,6.676803,9.323605,6.321647,6.235371,10.010227,7.473984,2.444867,20.232676
ADAM1B,0.0,0.0,0.0,0.0,0.004014,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADAM2,0.0,0.0,0.0,0.0,0.0,0.02219,0.939257,0.0,0.0,0.0,0.317688,0.0
ADAM20,5.728752,4.849043,2.894857,3.704633,2.088044,11.023134,2.287688,2.555467,2.559784,5.035978,1.148801,5.733167
ADAM20P1,0.532634,0.994623,0.19805,0.412927,0.485214,1.661188,0.25927,0.229056,0.465912,0.914729,0.061937,0.494815
ADAM20P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADAM20P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADAM21,0.503525,0.116354,0.13217,0.227588,0.357338,0.139667,0.086542,0.045917,0.273099,0.334098,0.0,0.0
ADAM21P1,0.122,0.0,1.036286,0.082415,0.0,0.0,0.0,0.0,0.0,0.148911,0.0,0.0
ADAM22,3.652556,14.06735,12.941107,1.950344,3.721037,3.45048,7.520623,2.440396,9.935203,3.866311,2.823928,15.252458
ADAM23,3.094364,1.709472,0.445366,1.096191,0.718649,1.2324929999999998,3.787187,2.549999,6.814088,0.493149,0.6918519999999999,0.903721
ADAM24P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADAM28,11.895382,10.960334,12.867549,39.279905,9.390894,31.345704,16.414597999999998,6.505614,3.963977,47.23862200000001,10.524113,16.709213
ADAM29,0.0,0.0,0.0,0.0,0.0,0.093828,0.0,0.0,0.0,0.094246,0.0,0.0
ADAM30,0.007585,0.014786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADAM32,2.3209850000000003,15.004577,5.770005,0.317688,0.501817,11.5791,0.835188,1.966463,4.449034999999999,10.3606,9.165286,6.252533000000001
ADAM33,0.287136,2.22509,0.075625,0.209347,0.540975,0.194582,0.396745,0.6795640000000001,1.614,0.410449,0.0,2.593494
ADAM3A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADAM3B,0.155795,0.383716,0.0,0.0,0.219436,1.151646,0.484019,0.481512,0.038064,2.470373,0.0,0.824919
ADAM5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADAM6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADAM7,0.0,0.0,0.127457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADAM7-AS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06988,0.0,0.0,0.0
ADAM8,6.347251,1.721213,10.831761,7.332373,2.72337,8.342177,9.904541,1.916063,0.785866,3.819725,10.374076,12.845407000000002
ADAM9,73.87527299999999,135.178799,181.122679,63.635636,18.482684,101.689441,74.716626,76.741161,31.758238,69.11904799999999,21.966292,31.578278
ADAMDEC1,1.434963,1.008247,1.541146,5.759128,2.473129,1.305011,1.269432,0.275767,0.089164,1.318471,0.911244,0.0
ADAMTS1,5.936911,2.382124,6.422495,1.582924,1.361801,9.016869,3.336116,2.048625,32.446576,18.506067,2.537388,15.072755
ADAMTS10,11.905458,14.434288,17.875601,13.82825,9.658747,16.389095,16.475359,11.408585,15.925495,11.555686,8.566011,66.289112
ADAMTS12,23.714789,17.213444,20.797014,35.516807,11.269371,14.779305,49.747539,29.997129,10.803599,11.535414,0.137884,18.595044
ADAMTS13,3.454421,8.314459,2.1340250000000003,5.575381,6.488684,2.431767,3.697805,5.610491,8.577982,6.122306,0.913359,11.889005
ADAMTS14,3.99763,5.299862,1.401245,5.062235,1.393171,2.497849,5.6534,2.432367,0.633419,0.167619,0.243952,2.092974
ADAMTS15,0.779021,4.566252,3.013826,0.586563,2.600127,0.815106,2.140269,1.027135,0.314972,17.616485,0.128939,2.150826
ADAMTS16,6.315187,9.215401,2.060622,4.214654,0.728866,3.103749,14.37404,11.533342,26.902888,0.3070739999999999,2.066572,1.422403
ADAMTS16-DT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035552,0.0,0.0,0.0
ADAMTS17,3.446742,0.53121,2.381722,0.861292,5.260034,5.05603,6.507712,2.1356230000000003,3.029243,9.856338,0.117534,4.534503
ADAMTS18,4.522582,1.7280130000000002,0.027343,0.11596,1.011272,0.386765,0.486201,0.294361,3.346878,1.5183600000000002,0.370652,0.053614
ADAMTS19,5.806025,15.103073,3.149755,9.236467,7.22821,1.101474,2.53485,1.420939,4.865894,30.823956000000003,3.693532,3.834998
ADAMTS19-AS1,0.067669,0.209568,0.0,0.085681,0.0,0.0,0.264311,0.0,0.04128,0.824075,0.0,0.0
ADAMTS2,15.145266,10.331932,5.187706,21.161649,10.207102,9.618373,23.522250000000003,18.34653,4.800654,4.800512,0.161654,7.153355
ADAMTS20,0.0,0.591129,0.0,0.005745,0.0,0.0,0.026164,0.732701,0.0,0.0,0.0,0.0
ADAMTS3,0.58834,0.572658,1.71059,0.81009,0.056974,0.292915,0.451776,0.316798,3.516859,1.712699,0.0,0.136037
ADAMTS4,3.5284880000000003,1.285544,1.531823,4.858934,2.077617,11.04362,3.750546,2.664205,2.772742,3.444316,0.036944,2.47025
ADAMTS5,0.999006,0.74686,0.095316,0.800287,0.159054,0.358052,1.359601,0.915804,11.070403,0.192771,0.019963,0.660316
ADAMTS6,9.94072,8.751564,3.535833,5.839822,6.058794,9.396032,19.219938,14.855581,6.5695380000000005,2.849081,5.153778,3.796478
ADAMTS7,1.6944089999999998,1.212542,0.496697,2.251909,1.5316810000000003,2.275749,3.0003690000000005,1.551905,2.9033270000000004,0.8609739999999999,0.300092,3.249457
ADAMTS7P1,0.0,0.008891,0.239362,0.0,0.0,0.028249,0.460201,0.0,0.013643,0.0,0.0,0.0
ADAMTS7P3,0.21001,0.0,0.0,0.0,0.0,0.0,0.005654,0.009096,0.091007,0.0,0.0,0.0
ADAMTS7P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07436,0.039172,0.0,0.679503
ADAMTS8,0.016567,0.075039,0.262154,0.04958,0.20339,0.271226,0.045668,0.066702,0.075098,0.156924,0.0,0.014519
ADAMTS9,12.544049,10.543622,2.190303,4.739,8.512661000000001,25.602479,6.346788,6.930422999999999,35.289552,5.874381,3.424824,8.878648
ADAMTS9-AS1,0.099759,0.205701,0.0,0.0,0.0,0.0,0.120253,0.0,7.817424999999999,0.0,0.0,0.0
ADAMTS9-AS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067816,0.0,0.0,0.0
ADAMTSL1,6.0300590000000005,2.604064,0.5969679999999999,7.767107,1.939413,5.500343999999999,17.334071,3.146345,7.561984,2.922776,0.0,1.922847
ADAMTSL2,3.196606,1.4414630000000002,5.479759,3.673881,1.418259,1.969947,5.514348,2.133205,0.909587,17.734723,1.09776,0.595339
ADAMTSL3,3.798498,2.427237,2.260895,6.184801,1.7792450000000002,3.817783,7.777176,10.08741,18.778166,23.852516,0.036833,8.998446000000001
ADAMTSL4,3.214252,2.030621,3.32608,2.522835,1.659747,4.966192,3.270446,3.3108660000000003,4.442006,2.743218,2.450705,3.684147
ADAMTSL4-AS1,0.0,0.055403,0.087032,0.0,0.004675,0.0,0.081006,0.058841,0.0,0.089203,0.0,0.0
ADAMTSL4-AS2,0.879799,0.352257,1.379006,0.10747,0.273784,1.204513,0.208189,0.240018,0.407301,0.888636,0.0,1.973056
ADAMTSL5,0.662252,0.180126,0.556863,0.361756,0.094769,0.190468,0.746173,0.603575,0.308775,0.848354,0.0,15.171688
ADAP1,2.339213,0.604079,8.253399,1.310804,0.379964,3.371663,2.578612,1.863539,0.290823,3.976204,1.3501629999999998,21.375362
ADAP2,36.534215,31.406019,66.590246,44.253408,21.623648,17.881079,46.740411,20.676609,7.384541,40.274011,22.232445,13.821088
ADAR,207.309959,267.27997300000004,181.131809,87.10732800000001,196.565356,220.175738,104.715502,125.569616,65.331926,288.440232,46.760615,152.154793
