index,GSM496016,GSM496019,GSM496020,GSM496021,GSM496023,GSM496032,GSM496036,GSM496037,GSM496040,GSM496041,GSM496042,GSM496043
FBXO30,-0.149673068,0.051230735000000006,-1.95759855,0.11578000299999999,0.14760327099999998,0.15403699999999998,0.59135027,-0.71383547,0.0706019,0.31416383999999997,-1.39306362,-0.25942291000000006
FBXO31,0.463639074,-0.19956390599999999,0.030659049999999993,-0.37845262,1.60382254,0.63023549,-0.2810341,-0.35562271999999995,0.056924013999999995,-0.05146540999999999,0.19471289,-0.3300899
FBXO32,-1.535379605,1.1331925899999997,-6.9289827299999995,1.9007137899999997,6.629591809999999,-0.7538162070000001,3.3976038500000003,0.27154857100000007,-0.566871017,0.111883171,-1.4181741299999995,-0.46668227600000006
FBXO33,-0.6787353,0.23329803,0.09276210400000001,0.08146832000000001,0.10330820999999998,0.56382189,0.39256728999999996,-0.220043625,1.494346,0.525058084,0.09426627,0.171487624
FBXO34,-0.1539005,0.3134591,-0.55925137,0.27978614,0.038177855,0.008531079,0.21368872,-0.85268575,0.21005462,-0.052508224,0.18178372,0.19851772
FBXO36,0.46540959000000004,0.27753863,-2.02458958,0.203371381,0.27983910000000006,-0.65106653,-0.044798309,0.8800320899999999,-1.04056104,-1.54563097,0.72246597,-1.73257894
FBXO38,-0.8200533,0.62640083,-0.790630416,0.349522508,-0.7121508900000001,-0.34873801400000004,0.35248040500000005,-0.03326032300000001,0.9714075099999999,0.6356126799999999,-0.58718167,-0.59596766
FBXO39,0.27870932,-0.62902397,-0.42269686,-0.060302004,0.14909308,0.21133359,-0.007097697,-0.17905927,-0.5457124,-0.035738513,-0.57575256,0.12723544
FBXO4,-0.173170926,-0.019267179000000023,0.705358471,0.16127658999999994,-0.687584347,-0.22848774800000002,-1.8661636270000002,0.40238193,-1.6421599109999998,0.78709125,-0.709822188,-3.14526724
FBXO40,0.48884079999999996,-0.15570939,-0.55277037,-0.72494017,0.5923451999999999,-1.26887226,-0.71593078,0.62198372,-0.526867745,-1.26369295,-0.5813396200000001,0.20088096
FBXO41 /// LOC101927826,-3.1322794000000003,-1.85765172,-0.551422426,-0.964814571,-1.9594439900000002,-0.24733676,-1.63968244,-0.015532740000000017,0.7796127,0.329276629,-1.062181775,-0.64390306
FBXO42,-1.5145226580000002,-0.261061486,-0.185089955,-0.81635762,-1.18303958,0.605899514,-0.80921924,-1.1316563400000001,-0.2745265840000001,0.58454158,-1.62035891,-0.10383414299999993
FBXO43,0.04773541,-1.4289875,-0.077222385,-2.1851065,-0.5453405,1.1924618,0.9332882,0.7799904,-1.7248907,-0.55490077,-0.9714713,-1.5727538
FBXO44,-0.536233315,-0.44112909999999994,-1.1065785,-0.8146338,-3.1598717,-2.1352261,-1.0911678,0.31007254,-0.50219756,0.105019352,-0.8307674199999999,-4.4695221
FBXO45,0.92866236,-1.044961846,-0.41931414199999995,-0.583084535,0.40836094999999994,-0.07637029799999995,0.551283007,-1.38305082,-0.285361546,-0.867787979,-0.352226624,-1.17490368
FBXO46,0.24952902,0.027200745,0.044313513,0.12635586,0.280799,-0.070948705,0.051948145,-0.04023291,0.36824498,0.11081874,-0.19318625,0.108175494
FBXO5,0.37261506,-0.44846847,-0.76962254,-0.87341826,-2.4246112,1.05808514,1.4262619,-1.2853944,1.3990051000000001,0.7975969199999999,-0.12149547699999999,-0.27005071
FBXO6,0.014129247,0.18881832,0.7166812,0.10584239,-1.593993,0.784718,-1.1061894,-0.036301676,-1.5442964,0.6537866,-0.15854661,0.51400924
FBXO7,-0.050764692,-0.358924722,-0.9057471500000001,-1.24425395,0.689480225,0.72841436,-0.465612447,-0.376066914,0.13674093400000004,0.24842484000000004,0.9351291340000001,-0.27644693
FBXO8,-0.47821369,1.1155211,0.5479482,0.8651388799999999,0.295892825,-0.296805415,0.040428415999999995,0.118611498,0.6004612300000001,0.8758487699999999,0.53415032,0.8638560399999999
FBXO9,0.18999200099999997,-3.507673606,-5.27046199,-3.034293296,1.499474847,-1.944477697,1.371206316,5.349395576,1.478945334,1.351060108,-4.2565905829999995,-1.2687980099999998
FBXW11,-0.88876581,0.25802574999999994,-0.45135311999999994,0.311329974,-0.45456266300000003,0.041136820000000004,1.39076785,-0.74943925,0.348914487,0.70571793,-0.538181124,-0.168045752
FBXW12,0.246952534,-1.9104328000000002,-2.68191985,-2.3615239,-0.5620862,0.705050746,-0.86038997,1.39387177,0.52764924,0.04212117000000004,-0.52599255,-3.5925303
FBXW2,-0.129701091,-0.7404799840000001,-0.9481308,1.4036181600000002,-0.452971911,0.30729480200000003,-0.95077641,-0.751214048,3.55849253,0.26221368999999994,-0.4555274450000001,-3.12148893
FBXW4,-0.44717142,0.13555744,0.078795224,-0.24767263,0.12697875,-0.10567392,-0.12204238,0.20405234,-0.37931782,-0.19928758,-0.20883526,0.12731479
FBXW4P1,0.32250246,-0.037999194,-0.41252708,-0.42137143,1.089625,0.010678413,0.3174773,-0.06584903,0.37331304,-0.21985,-1.2761023,-1.3342983
FBXW5,0.0465558,0.07493534,0.55296576,0.07320978,0.4105773,0.24119857,-0.006384565,-0.010687818,0.043473583,-0.18380699,-0.18806279,0.5728334
FBXW7,-1.8462427399999999,-0.5708793200000002,0.13515296299999996,-0.14611004000000002,1.50574345,2.39842184,-0.27705497,0.700536109,0.386528501,0.40037227999999997,-0.11341034100000003,0.18901676299999998
FBXW8,0.058942046,0.013636529,-0.46386606,0.16782792,-0.6103263,0.20426996,0.72540826,0.035655588,-0.13325602,-0.013825178,-2.4975357,-1.3731698
FBXW9,0.05606916,-0.23922397,-0.26102874,-0.23746586,-0.080724165,0.1954793,-0.37977207,0.14122671,0.034893315,0.52666175,0.1859594,-0.100080095
FCAMR,-0.07749872,0.2816443,-0.07424698,0.08289255,0.02981371,-0.44906092,0.49395847,0.6169737,0.17478056,-0.41633692,0.48240238,0.12950017
FCAR,3.3492208999999997,-0.675717313,-2.827091467,1.19122566,-0.98797768,-1.442184315,-7.28088185,4.41481206,2.7533040000000004,4.21595026,2.064084316,-2.188907517
FCER1A,0.24343185,1.1085784570000001,-0.8454328,1.01817997,-1.457049,-0.908360285,0.92038458,1.71483047,-0.890395696,-0.0028366600000000464,0.517671475,1.0280672499999999
FCER1G,0.62959554,-0.49580439,-1.27803574,0.029919700000000007,-0.14146072599999998,0.642584806,0.40364885000000006,2.2052433999999996,-0.275932286,1.19947854,-0.138592167,0.09137698
FCER2,-0.10728210000000005,0.22722317000000003,-1.93002164,-1.85489225,-1.09005082,-0.56107843,-0.3481733,0.7838386300000001,-1.8585985999999999,-1.25732988,0.11454729999999991,-0.94080462
FCF1,0.08970147,0.14734736000000004,-1.3650817599999998,0.8286076,-1.70709986,-1.0175546180000001,1.80876315,0.494658116,0.6915670300000001,0.66459593,1.06106249,-1.0128333999999999
FCF1 /// MAPK1IP1L,-0.15403754,0.21831788,-0.054168437,0.002115157,-0.055101506,-0.15825233,0.34613052,-0.18437847,-0.051481675,0.27442443,0.010959904,0.16996492
FCGBP,0.9722216,2.135477,0.0777673,1.7493147,0.10977185,-1.2320834,-0.80006903,-1.2902002,-0.46641928,0.43168205,0.7478564,2.372481
FCGR1A,-0.452024,-0.7499017,0.7744124,-0.9347845,1.4684705,1.002617,0.9729071,-0.60083187,0.44002295,0.56834567,1.3181591,1.3710895
FCGR1A /// FCGR1B /// FCGR1C,0.32131162,-0.05323441,-0.5985217,-0.2958815,-0.014659219,0.5066208,0.28886864,0.5908261,0.26304394,0.64337593,-0.032457374,-0.45829457
FCGR1B,0.6770794,-0.023537526,-0.788805,-0.28207147,-0.25708914,0.10031453,0.6577306,0.9838799,0.17534883,0.5291149,-0.15078615,-0.07697297
FCGR2A,1.4430679249999998,-0.34468195,-1.861277,-0.9575017699999999,-1.88141685,-1.5239388,0.08840479999999995,0.33133483,1.30935543,1.12795935,-1.99590574,-1.9263181
FCGR2A /// FCGR2C,0.7332353,-1.7437873,0.42318165,0.17998753,-1.4242085,0.6440391,-0.119065344,1.2683685,1.0745958,1.1705216,0.005593126,-2.0173361
FCGR2B,0.008473396,0.11364933,-0.21261832,0.3423443,0.19032863,-0.24140577,0.43004793,0.25343993,-0.089003116,0.0982042,-0.15709545,0.40898037
FCGR2C,0.746843002,0.5097758339999999,0.82362897,0.33188014499999996,-2.41226455,0.14577832000000002,1.2426028999999998,2.58672916,1.78291208,2.59988135,-2.0738156,-0.6855753280000001
FCGR3A /// FCGR3B,1.3532128,-0.08248106,-0.52021176,-0.10220357,-0.8028989,0.6230021,0.90358466,1.9114665,0.9497772,1.3588512,0.25975493,-0.12742497
FCGR3B,2.19284,0.1184902,-0.63394487,-0.45526165,-0.7126443,0.13457876,-0.15108606,2.6054394,1.4560755,1.2261413,0.97263706,0.6581859
FCGRT,-0.35976982,-0.11619997,-0.828366,-0.3057133,0.5195529,0.23520139,-0.112170525,0.089965664,-0.28904486,-0.78899515,-0.17027627,0.17090416
FCHO1,0.19847217,-0.4498901,0.0362537,-0.36312672,0.5888334,0.6646393,-1.6304173,0.4624498,0.6337692,-0.30205607,0.2023755,-2.0800009
FCHO2,0.06518422000000001,1.09500794,-0.635486052,1.3231276299999999,-2.112863297,-0.1519896,1.38506686,0.55929707,0.7030873599999999,1.34702455,-0.35574593,0.09951025000000002
FCHSD1,-1.93690797,-0.220557634,-1.09987288,-1.04460964,2.9590044,-0.5190422,0.6206958499999999,1.23462235,-2.822615,0.70095735,1.49111854,-1.65715347
FCHSD2,0.47136316,0.0005537000000000181,-0.020927656000000003,0.26304767,-0.15569183,-0.5863020400000001,0.56593569,0.67539618,0.38398789,0.9595591699999999,-0.27207528999999997,-0.792697851
FCN1,0.7882504,-0.24174084,-0.2379652,0.22142088,0.046381578,-0.60804015,0.064492196,1.2898268,0.23166627,0.53129494,0.42892253,0.6599911
FCN2,-0.636379638,-0.48632461000000016,0.19512575,-1.43087892,-0.9717004600000001,-2.893589573,-2.34834326,0.8242794600000001,-2.4025868200000002,-0.33524829999999994,0.7984973,3.0576634
FCN3,0.787326,-1.7216175,-0.22175296,0.028985132,0.021052707,-1.0237436,-0.021505412,1.5892564,0.15399839,0.6414748,0.5593018,-0.07571403
FCRL1,-0.19606927999999996,1.2691878319999998,-2.2065937,0.7894536399999998,2.2969325,0.30353573,-0.98824105,1.42039754,-0.9114071999999999,-3.4169628000000003,2.5537322,1.71238023
FCRL2,-2.31735018,-0.10962665999999992,-2.0599663280000002,0.7148940050000001,2.232404112,1.107258242,-3.658255813,1.8261358799999998,-1.1705585980000002,-6.013449,0.61287865,0.18157790000000018
FCRL3,0.93368931,0.10060079999999993,-0.8678961,-1.02572665,-0.19109423999999997,-1.56157532,-0.67947574,0.30716716,-0.45365225,-0.41441375,-0.4585281,-0.16155256999999998
FCRL4,-2.844487676,1.7111177999999998,-3.49783067,1.75358324,1.7730183400000001,2.3807145,1.6169628,1.10570226,-2.553937365,-3.9776861400000003,3.03404615,-1.30229432
FCRL5,-1.6884264940000002,0.523860788,-4.72457346,1.705971315,-2.42302057,-3.1431637699999997,0.820275404,4.144741498,-0.21849457500000002,-3.78417781,1.6310576639999999,3.50649104
FCRLA,-1.1078588159999998,3.65325896,-2.5670664800000003,0.47465610699999994,0.39340800100000006,0.32234339,-1.0812852549999998,0.87034032,-0.05401540699999996,-2.31975201,3.9131558,2.8030359899999997
FCRLB,0.82731616,-1.2495831,-0.36723757,-1.4328883,-0.08481397,-0.22876647,-0.09812541,1.1441504,-0.37390342,0.52466494,0.26590142,-0.50825834
FDCSP,0.016451543,1.3722063,0.6824224,1.4498514,1.8698852,-0.68946266,-1.8662757,-2.4461734,0.4702365,-2.701655,3.378597,-0.016726669
FDFT1,-0.02918453,-0.52127667,2.1959019,0.008533399999999969,0.42881948099999995,1.38893732,2.2946128,-2.5335051699999998,-0.31387042,-0.791625544,1.1900934,-0.20723986000000005
FDPS,-0.010000296,0.034573454,0.13877875,-0.02641505,-0.25511405,0.1680726,0.67316145,-0.5802436,0.523925,0.33930436,-0.5675026,-0.24160923
FDPSP2,0.11949204,0.21493207,-0.39995575,-0.29955262,0.28753832,0.32869962,0.24588384,0.39112273,0.67907655,-0.7152535,0.12781899,-0.9963045
FDPSP5 /// FDPSP5,-0.38225487,-0.25304362,0.27730635,-0.117324814,-1.6430625,-0.4761983,0.28508684,0.47566086,0.575904,-0.3561173,-0.21091318,-0.07207839
FDX1,-0.768603445,1.32771519,0.7009218,-0.350558132,-1.4519142999999999,0.323498726,0.539489515,-1.5890041199999998,0.206438515,-1.6481578800000003,-0.737198652,0.598472674
FDX1L,0.053305097,-0.08864692,-0.13188984,-0.13382149,-0.11931904,-0.35072872,0.18589862,0.012723342,0.7220298,0.1933951,-0.27898017,-0.18711533
FDXACB1,0.23861252,0.18705283,-0.119053796,-0.005974761,-0.8488648,0.2578659,0.34400675,0.3372837,0.12901598,0.73172414,-0.15331607,0.10257287
FDXR,-0.2415778,-0.41108432,0.31705996,-0.282426,-1.1033704,1.4522439,0.40329713,-0.4568868,-0.82795936,0.98962957,-0.38528773,-0.42276144
FECH,-0.248219816,0.54237091,-0.12542072399999996,0.4833671,-0.05014810999999994,0.10345897500000001,0.166512994,1.3863019200000002,0.23340722299999997,1.8106390500000002,-0.13980516,1.92984077
FEM1A,0.47771588,1.015473322,-0.7024459,0.65136281,-0.125475012,-0.30200558,-0.32278943,-0.32372451799999996,-0.21939302,0.6723285,0.77536666,0.938525223
FEM1B,-0.520474717,1.15975135,-1.33728522,0.380835196,-1.29446804,0.27064999,1.92694607,-0.41813613999999993,2.42073944,1.1830825999999999,-1.3097352800000002,-0.48299731
FEM1C,-0.12619965,0.54106116,-0.116302006,0.40982556,0.45153362,-0.18125828,0.2044548,-0.67876655,0.09479346,0.17938963,0.11087508,0.013118978
FEN1,-0.30549287999999997,-0.34265803100000003,0.411423617,-0.5963517,-2.5772834,0.59154111,1.23466324,-1.7231402999999998,0.347719757,0.96819954,-1.42582172,-0.96650406
FENDRR,0.86981759,1.05232276,-0.07153564000000001,0.591083925,-0.5222853,0.29730652999999996,0.94807976,1.0749144,0.542388586,-1.3547529,0.54228436,0.429347274
FER,-0.669442582,0.215271353,-2.83345204,0.5606013080000001,0.47350232,0.253236173,2.01257222,-0.36277731,0.47605567,1.7797494999999999,-0.26307738,-1.583202775
FER1L4,1.66622184,-2.32982056,-0.93287147,1.16666481,1.41745355,-1.0827517,1.38613485,1.4763875949999998,-1.4192589,-0.1641066,0.6601070499999999,-1.1271822599999999
FER1L5,-0.021176543,-1.3992196,-0.6223168,-0.61404717,0.39562997,0.47829002,0.051655434,-0.7879082,0.26741874,0.12547696,0.62490594,-0.6252686
FER1L6-AS1,0.14457612,-0.8598165,-0.007786289,0.50150263,0.76810366,0.28845224,0.00772619,0.80327016,0.43484896,-0.6534774,-0.6671229,0.85880643
FERD3L,0.11895346,-0.42838514,0.007615936,-0.936668,0.38416347,-0.24806854,-0.37638313,-0.34247547,0.23586498,-0.19348255,0.1913535,-0.71451277
FERMT1,-1.780453938,-2.42633696,-1.874661615,0.783924005,3.2260356999999997,3.18673845,-4.40974484,0.31460622,-2.45348572,-0.977687938,0.887028326,-1.540656157
FERMT2,1.21449809,1.3458281300000001,-3.1794129,0.75909334,-0.6215459799999999,-1.26377923,3.3632807,2.28405416,-0.205088345,1.80887709,-0.522521263,-2.3957114600000002
FERMT3,0.041631754,0.10646363,-0.60094905,-0.24711448,-0.05650905,0.09233063,-0.81587845,1.458557,-0.6567426,0.22276878,-0.55588514,0.28169775
FES,0.03904242,0.47726744,-1.0667446,-1.7636418,0.8268376,-0.6919815,0.12554277,1.382459,-2.1230485,-1.7051963,-1.575673,-1.2937647
FETUB,1.7306018,-1.1001041,-1.6060152,-0.35286286,-1.8086743,-1.1791633,-1.0683134,0.9806322,-1.6059706,0.39427406,-1.0561502,-0.3651673
FEV,0.78791136,-0.45424893,0.013557854,-0.12480348,0.1261291,-0.10994183,-0.4384585,-0.25865915,-0.40900946,-0.7746979,0.20742823,0.655968
FEZ1,0.74726332,0.720876458,-1.0600410130000002,0.01394411,0.0029798300000000166,-0.26768657,0.7467685000000001,1.27007736,-2.0723667,0.20660446,-0.80703474,-0.40989954
FEZ2,0.24561319000000004,-2.4745477399999998,-0.854835736,0.06972841000000002,0.724250284,0.276173565,0.27363574,0.96183274,-3.25056379,-0.7005775,-0.06526412999999998,0.123580945
FEZF2,2.02119195,-1.15679092,0.8173268500000002,-2.55726771,1.64800294,0.3225908699999999,1.62110872,-0.390837798,0.7068581899999999,-1.0419231,3.8308754300000003,-1.64752156
FFAR1,-0.15487200000000012,-1.4458428,-1.37394537,-1.7463476999999998,-0.7848107,-1.26970325,-0.3525642,-0.70999465,-0.132305,-1.95188044,-1.8681237,-2.2871573
FFAR2,0.99864614,-0.29395893,-0.74644834,0.9435561,-2.8743985,0.06715889,-0.7245897,1.0066603,0.31403035,0.73854303,-0.33404952,-0.07199589
FFAR3 /// GPR42,-0.7413103,0.15550044,0.6537297,0.41195378,-0.64308745,0.82043165,0.2200811,-0.44546753,1.2997746,0.98472637,0.11046175,0.11977624
FFAR4,0.5341755,1.4397584,-1.4791363,1.9140365,-1.6900532,0.37119552,-0.9735228,-2.607462,-0.66355544,1.2507834,0.12871563,1.8262163
FGA,0.9834261200000001,-1.4891095460000001,-0.5896641,-0.26651935,-1.1233108550000002,3.10626045,-3.21649343,-0.27429063,-3.9922880399999996,-1.62932934,-2.39820809,-1.52917352
FGB,-1.25235197,2.9278956,-2.46986125,-0.49150059700000004,-1.5379241,5.2075596,-0.9645243,-1.3045834139999999,-0.8515541799999999,-1.5897838499999999,-3.0946071999999996,-0.8880250199999999
FGD1,-0.45584086,0.22996077,-0.091651045,-0.060216222,0.25916192,1.3602692,-0.011909792,0.18040994,-0.32166785,0.23199187,0.60764205,0.143435
FGD2,-0.18317481000000002,-0.9215343710000001,-3.3160624399999996,0.37532203499999994,1.1362536300000001,-0.72452889,-3.4510469649999997,1.61500479,-0.44830373999999984,-1.190035101,-2.29651149,-1.89578579
FGD3,0.04483409000000001,0.008493196000000001,1.01442156,-0.9366484400000001,-0.50501209,0.76877465,-0.512073145,1.38610374,0.029005162,-0.15556175,-1.53863837,-0.12625538
FGD4,0.23979248,1.88492836,-1.18817784,1.72520559,-0.13816424000000005,-1.2789867,0.21098362699999998,-2.07144315,-0.11756938999999997,-0.4000777060000001,-0.56889162,0.9719528
FGD5,0.211698728,-0.12288627,-0.021648340999999998,0.53894506,2.11344424,-0.50047693,0.26223488500000003,2.1987574,-0.333139954,0.5820732200000001,-0.07155834,-0.29589456
FGD5-AS1,-0.07070522,0.53018338,0.062076629999999994,0.51483326,-0.34592571000000005,-1.02271187,1.09233358,0.3062578100000001,0.10678474999999998,-0.69692493,0.1594002,0.4649807
FGD6,-1.21472297,-2.3346309439999997,-2.05222645,-1.64798958,2.6381635500000002,2.82561191,5.29142047,0.362113715,-1.625671093,1.4198159229999998,-3.1711625359999998,0.067997737
FGF1,0.9423353600000001,-2.7946519100000002,-0.9886417699999999,-1.34766729,1.794419496,-2.0218380099999997,1.69917417,1.370448978,1.3075321199999999,0.8436135349999999,-1.14952311,-0.29964037000000004
FGF10,0.10966001,2.256006,-1.2832419,0.38345644,-0.7311155,-0.4193247,0.61189365,-0.036302045,1.4510052,-1.3426772,0.24313277,1.1022526
FGF10-AS1,1.1995836,-0.2613486,-0.38668397,-0.43189597,0.6476715,1.1601032,0.74572515,0.104435846,-1.2208651,-1.8807039,-0.23271468,0.9577625
FGF11,-0.58641151,-0.482236213,-0.18668369000000007,-2.3451071,0.28914914,0.625686978,1.792941663,0.76800728,0.41310878,-0.028857044999999998,-1.6326434,-0.29622000000000004
FGF12,-0.89849395,-1.72185737,-0.368802057,-2.2743219999999997,1.554423505,-2.13385695,0.5178284500000001,3.00763347,-0.8296666899999999,-0.35447199099999993,-1.11723035,-1.9040942250000001
FGF13,-0.04028851,0.16056702,0.6818327,0.05123591,0.6800172,-0.7397024,0.06846343,0.23386374,-0.7772913,0.19058374,-0.1732013,-0.28166986
FGF13-AS1,0.6540228,0.09547242,0.17059122,-0.615634,0.7632037,0.5898162,-1.2529887,-0.022951866,-0.117938675,-0.05676143,0.22857226,-1.7192919
FGF14,-0.2913685099999998,-4.19812584,-0.215707825,1.6366762899999998,2.41324507,1.37124106,0.6271450399999998,0.38790672000000004,1.381376734,-2.7101069399999997,-2.6305810899999997,-0.9591116340000001
FGF14-AS2,-2.8645568999999997,0.958740344,-1.9495635500000001,-2.6330403899999997,0.67351815,0.94774172,-4.1430058,1.8449949399999999,-1.067786965,-0.73415153,-0.935111636,1.50038407
FGF14-IT1,0.102727786,0.42603868,-2.667791,-0.5448677,-1.0744382,0.5678216,-0.1310689,0.74365956,-2.1621978,-0.031493947,-1.9568064,-1.9984732
FGF16,-0.20241457,0.21158822,-0.80425835,0.6225575,0.23966885,-1.7093205,0.7581249,-0.63103324,0.04877184,-1.2162952,1.1489955,0.33816636
FGF17,-0.055032168,-0.3414508,0.7975577,0.35348406,1.2752796,0.76759267,0.53055996,0.4157048,0.5809107,-0.25322813,0.7909038,0.02927865
FGF18,-4.7964521200000005,-9.582281900000002,-6.220897381,-1.01576988,3.7352902390000002,4.32956243,2.35498157,1.1124701900000002,-5.89636403,-1.670901203,-3.7322953459999995,0.34002603099999984
FGF19,-0.108119,0.064122856,0.14652738,-0.9561985,1.3788595,1.5391281,-0.6205331,-2.0291736,1.5980713,-1.382908,0.05169132,-0.61923945
FGF2,0.39217605,0.9186838100000001,-0.5355074489999999,-0.03638324999999998,0.43861762,-0.40914658,1.6189772,0.5582825,-0.44147734,2.717919,0.08297468,0.15427791999999996
FGF20,0.011016263,-1.6076505,-0.6254847,-2.1849265,2.1837335,3.2096276,2.9010508,-1.8218455,-1.2756623,-1.5942904,-0.7372185,-1.3829527
FGF21,-1.2974896,0.6662243,0.11356325,-0.09088121,-1.1587207,0.07000581,0.72089696,-1.0989705,0.2223681,-0.34677246,-0.742327,-0.25945523
FGF22,-0.11195675499999996,1.3209680499999998,-0.12489797000000002,1.37967635,0.6256419,0.26149283,0.9976828199999999,-2.45549252,0.5878685399999999,-0.57737417,-0.9520606399999999,0.9426831229999999
FGF23,0.5106741,-0.73174447,-1.174875,0.32858858,-1.3062711,-1.1914244,1.9128047,0.6614099,1.5626857,0.12713225,-0.4131182,-1.1521844
FGF3,0.4786555,-0.97874326,-0.12874913,-0.640545,-0.25052983,-0.15200984,0.2309697,0.8276629,0.19452244,-0.19210513,0.38015455,0.19243437
